"names","values"
"itemid","32"
"event","ok well lets see, i just got kicked out of college. but i dont feel a thing about it, as she told me i just said ok and thats fine. 
Shold i feel something about it? not sure really oh well.
Ive started writing a comic finished the history behind the main character well nearly. Its harder then it looks. i'll keep at it. 
Well my mums clearing out the garage for my drums :) that should keep me happy for a good long time. i'll be on it everyday tina i swear. Not much else to say so bye bye 
for now!!!!!!!!!!!!!!!!!


p.s miss you paul its been like two days :("
"eventtime","2005-01-19 13:49:00"
"current_moodid","121"
"url","http://weasel-tool.livejournal.com/8315.html"
"userid","16705"
"itemid","31"
"event","i think after that insite into the mind of ahmed its time for a story and im working on one. Give me time and i'll give you a sick mind.x"
"eventtime","2005-01-11 12:19:00"
"current_moodid","107"
"url","http://weasel-tool.livejournal.com/8166.html"
"userid","16705"
"itemid","30"
"event","Ok, i woke up this morning and didn't feel to good. Not sure the reason why, but guessed it was to do with the fact that i had nothing that really meant anything. People draw people write and collect things, play instruments and so on. nut i cant see one thing that keeps me occupid. Im getting drums soon and was very excited about the fact. Till i relised i mite fail and probile will. It made my feel abit down, then i went and to read what people was saying on old live journal. And saw something that erd said and it made me think, if i just gave up with out even trying what would that make me?

Well the answer is it would make me nothing, i have to try and if i fail so be it. But im going to try and do one thing in my life and make it work, not just for me but for others. 

x"
"eventtime","2005-01-11 11:59:00"
"current_moodid","56"
"url","http://weasel-tool.livejournal.com/7819.html"
"userid","16705"
"itemid","29"
"event","A new drink was created. mixing two things that should never have been mixed.
But one daring girl through all hope to the wind and mix these two liquids.
And with the tunder and lightering. The skys opening up and the sun shined apon

BADGER BITE the new drink for the short of cash.

Mix White lightering and Coke to create this new taste, cheep and nice just like kat great price for a hooker believe me. hahaha 

TOOL  i await you with open arms."
"eventtime","2004-12-14 01:17:00"
"current_moodid","99"
"url","http://weasel-tool.livejournal.com/7424.html"
"userid","16705"
"itemid","28"
"event","Live journal got quiet oh well RIP live journal RIP."
"eventtime","2004-12-01 12:04:00"
"current_moodid","113"
"url","http://weasel-tool.livejournal.com/7380.html"
"userid","16705"
"itemid","27"
"event","tina just told me to fuck off."
"eventtime","2004-11-22 19:51:00"
"url","http://weasel-tool.livejournal.com/7088.html"
"userid","16705"
"itemid","26"
