"names","values"
"itemid","18"
"event","today

was 

fucking

gay

enough

fucking

said

."
"eventtime","2006-06-09 16:21:00"
"current_moodid","5"
"url","http://jessamessx3.livejournal.com/4647.html"
"userid","7438"
"itemid","17"
"event","ohkay WTF is wrong woth pemberton 
i fucking hate it and i wish i could 
fucking move to PA right now ... 

ohkay i get you dont like me
&& i really dont fucking care
so stop fucking telling me 
every fucking chance you get

&& i think i realized that im fat
so you telling me everyday doesnt
really phase me i get it i am fat
now you can leave me alone your 
goal has been accomplished

&& dont tell me your my friend 
&& talk about me wth is that
if you say your my friend
try being my friend
&& if you want to talk about me
then dont be my friend 
wth is so hard about that

&& i dont want to hear your 
reason for cyle dumping me
i dont want to know what he 
does i dont want to know
what he says i dont want to 
know who he likes i dont care
im not going to believe you
so dont waste your breath

&& i dont care if i dont
pass honors maybe i dont 
try maybe im not smart
you dont know your not 
in my fucking class so 
shut the fuck up 

&& i dont know how you
people get my cell phone 
number but i dont care if
you call && hang up leave 
&& me voice mails leave a 
hundred i dont fucking care

i know i dont play in gym
i know im not pretty 
i know no guys will ever like me
i know im a hefer
i know im a bitch
i know im poor
i know im not you
i know were not friend

so please stop telling me."
"eventtime","2006-06-04 21:46:00"
"current_moodid","24"
"url","http://jessamessx3.livejournal.com/4382.html"
"userid","7438"
"itemid","16"
"event","TODAY SUCKED

its hot as hell in school

which didnt help my sunburn

&& this kid keeps bugging me 

&& people confuse me

&& jessicas just a mess right now

=(

-JESS"
"eventtime","2006-05-30 21:28:00"
"current_moodid","6"
"url","http://jessamessx3.livejournal.com/4184.html"
"userid","7438"
"itemid","15"
"event","OMFG what the hell

i thought everything was fine

&& i was all back to normal

&& now i hear that cyle is 
telling mad people stuff
this is fucking ridiculous

well idk if he really said it
yet or not but i sure hope he
didnt i mean this is truly 
upsettingme like omfggggggg

w/e"
"eventtime","2006-05-25 18:55:00"
"current_moodid","129"
"url","http://jessamessx3.livejournal.com/3994.html"
"userid","7438"
"itemid","14"
"event","that last message 


idk i was mad


but today was ohkay i guess

lol

thats enough writing for jessica"
"eventtime","2006-05-23 15:21:00"
"url","http://jessamessx3.livejournal.com/3597.html"
"userid","7438"
"itemid","13"
"event","havent updated in awhile

nothing new happened

except the whole getting dumped thing

&& people told me he dumped me so 
he could mess with any girl he 
wanted && i think thats messed up
but you know my dumbass still likes
him after all of this because idek
im just stupid like that wearing the
dumb bracelette that was his but w.e
jessica is the dumbass loser who 
can never keep a guy 

&&who says i still like you but its over
i mean ou obviously dont if its over 
you know? but yeah thats what i get
sounds more like i dont like you
but i dont want you to feel bad

but hey i cant make him like me

so back to the usual life
known as the single life

&& idk everythings just messed up
right now with some home problems

but who honestly cares."
"eventtime","2006-05-23 15:15:00"
"current_moodid","12"
"url","http://jessamessx3.livejournal.com/3536.html"
"userid","7438"
"itemid","12"
"event","well im bored so lets start 
with yesterdayyy

everything was boring

except 8th period

this substitue was such
a dumbass lmfaoooo

&& he was like are yoing to finish
&& paige does dude stop talking.

LMFAO

then we just walked out

it was so funny


but today sucked

i didnt do anything

&& im so nervous
about stuff &
idk what to do

but

w/e

JESSICA<3"
"eventtime","2006-05-20 17:48:00"
"current_moodid","134"
"url","http://jessamessx3.livejournal.com/3278.html"
"userid","7438"
"itemid","11"
"event","TODAY WAS HOOOOMMMOOOOO

WORLD CULTURES- homo we acctually had
to do work but then we watched nemo i 
was like wtf 

WORD PROCESSING- homo we like did nothing
me and joyce went on myspace the whole time
&& then i did this memo 

COMPREHANSIVE SCIENCE- FUN! well homo at 
first when we did work but then we worked
on our projects which is fun and acted 
stupid and took pics it was so hillarious
lmfaoooo jessica sandwich. valencias backshots.
my headlocks. man i love that class

LUNCH- funny joyce was like being stupid
and idk it was funny 

ART- who the hell likes art. 

well nothing else interesting happened
so yeahh

<3JESS"
"eventtime","2006-05-16 14:52:00"
"current_moodid","48"
"url","http://jessamessx3.livejournal.com/2979.html"
"userid","7438"
"itemid","10"
"event","so basically today was boring

all i did was go on the comp

until my mom yelled at me at 1 or 2

and told me to get off

then i went to sleep until 6:30

&& i want to go back to sleep

but my mom wont let me

she says i'll be up all night

wth =(

-JESSICA<3"
"eventtime","2006-05-14 19:14:00"
"current_moodid","49"
"url","http://jessamessx3.livejournal.com/2582.html"
"userid","7438"
"itemid","9"
"event","today was alot of fun

first i came home from paiges

then cyle came over around 4:30-5 ish

and he left around 7:45-8 ish

and we had fun

i guess to ya'll it sounds boring

but it wasnt && thats all you need to know

<3 JUHHHESSICKUHHH"
"eventtime","2006-05-13 22:44:00"
"current_moodid","84"
"url","http://jessamessx3.livejournal.com/2323.html"
"userid","7438"
"itemid","8"
"event","well yesterday was G&W Night.
that was ohkay i guess

after that i slept over Paiges
what a freaking shockerrr

today is going to suck if 
i cant hang out with Cyle

so basically this whole 
weekend is going to be bad

i can just tell
&& it makes me 
so freaking mad

&hearts;Jessica"
"eventtime","2006-05-13 12:16:00"
"current_moodid","1"
"url","http://jessamessx3.livejournal.com/2066.html"
"userid","7438"
"itemid","7"
"event","its been awhile since ive updated

nothing new really happened

except i got a new boyfriend

Cyle<3

but yeah

nothing really interesting is going on
lacrosse is almost over which is a good
yet bad thing lol it can be good because 
i dont have to run anymore but it can
be bad because its kinda fun i guess lol

but thats pretty much it 

-JESSICAAAAAAAAA"
"eventtime","2006-05-11 19:50:00"
"url","http://jessamessx3.livejournal.com/1940.html"
"userid","7438"
"itemid","6"
"event","sorry i havent updated in a while

my computer is broken

yeah it sucks i know

but MY PAIGUM is over right now and we just got done with our OCD Cleaning spree for tommorrow

lmao

well..i was ocd maybe not her

but yeah today was ohkay 

we corrupted someones kid 
lmfao

and then we just chilled and i got beat up by her brother
freaking homo lmao j/k if hes looking lol but 

t/m

we(P&J) have lacrosse practice from twelve until two 

then cyles comming over

and then im calling PAIGE ASAP lmao 
^^paiges requirements

well night we need to go to bed 

like now if we want to get up.

L&hearts;VE YA;

JESSAMESS"
"eventtime","2006-05-06 00:18:00"
"current_moodid","4"
"url","http://jessamessx3.livejournal.com/1634.html"
"userid","7438"
"itemid","5"
"event","well today was fun i guess paigum and i went and practiced lax
and i guess thats it 
boring when you think about it

=/"
"eventtime","2006-04-29 20:56:00"
"current_moodid","24"
"url","http://jessamessx3.livejournal.com/1342.html"
"userid","7438"
"itemid","4"
"event","im at paiges and im bored/mad/happy

people are JAMACAIAN ME CRAZY

hmm this weekend=gay

but idk i just felt
like typing 

<3JESSAMESS"
