"names","values"
"itemid","16"
"event","LIFE SUX

wdpatmfatptil?

lwawowdbhlhasatmthlm...

ansigotmhanetmaiwmaptbmf!!!!

if u can figure those out u are good...!"
"eventtime","2004-11-05 16:55:00"
"current_moodid","24"
"url","http://bagger-vance.livejournal.com/4106.html"
"userid","1330"
"itemid","15"
"event","omg i got sick on thurday and adn then i had to stay home friday and now i cant go pardy hardy with paige and molly at the football game

WHY?"
"eventtime","2004-10-29 17:40:00"
"current_moodid","6"
"url","http://bagger-vance.livejournal.com/3991.html"
"userid","1330"
"itemid","14"
"event","omg!! party hardy!!
soo fun!! well the next one is at the holidae inn!!! who you with??!! lol
haha, let just see how long, paige..!
Molly molly molly...!
i don't really have that good of a memory...o yeah
next football game, me molly and paige are gonna rock those stands...Uuuu knooooow!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
trudy!, u look sooo pretty....uummm
poor molly....both of them were ugly (but i don't know what they look like cuz i don't go to syms)
peach fuzz!
fling the hair...5...4...3...2...1!!! SSOO COOL!"
"eventtime","2004-10-24 11:43:00"
"current_moodid","14"
"url","http://bagger-vance.livejournal.com/3694.html"
"userid","1330"
"itemid","13"
"event","it is saturday and i am bout to go to the QUALITY INN!!! o yeah!!
its SAMMIS BIG PARTAY!!!
its gonna be bangin!!!
well gotta hit the road
later"
"eventtime","2004-10-23 15:54:00"
"current_moodid","41"
"url","http://bagger-vance.livejournal.com/3375.html"
"userid","1330"
"itemid","12"
"event","it is almost halloween and i am so happy...cuz that means PARTAY!!
if u are havin a party or going to a party, hit me up...i will be happy to go!
the number is......in the phone book, so call it...lol :)
we had ropes course today and it was soo fun! we got to climb the tower and when you got to the top it was so pretty! i really wanna do it again! :)
and the other + side to going to the ropes course is that i got to miss a whole day of school! whoopie!
and i am so happy for katie, even though she was hurt, they found a way to get her up to the top of the tower!! so YAY!
well homework is calling :("
"eventtime","2004-10-18 15:13:00"
"current_moodid","106"
"url","http://bagger-vance.livejournal.com/3189.html"
"userid","1330"
"itemid","11"
"event","well it is saturday, and i am about to leave for my tournament
it is gonna be fun! i get to see rodney and everyone on the stars UUU KKNNOOWWW!!!!
well i have to go....tt yallz laterz...lol"
"eventtime","2004-10-16 10:00:00"
"current_moodid","108"
"url","http://bagger-vance.livejournal.com/2942.html"
"userid","1330"
"itemid","10"
"event","well this weeked was fun!  even though we didnt win, we got better every game. and playing the 5th best team in the world wasn't easy.
anyways....
now i have to go back to school tomorrow and take a math test...hopefully i will do well!
there is nothing else i can say..."
"eventtime","2004-10-10 12:40:00"
"current_moodid","92"
"url","http://bagger-vance.livejournal.com/2693.html"
"userid","1330"
"itemid","9"
