"names","values"
"itemid","5"
"event","yeah i'm bored today too i got kicked off of the xbox aghh sux.."
"eventtime","2004-12-22 14:31:00"
"url","http://mettalikatt.livejournal.com/1465.html"
"userid","9958"
"itemid","4"
"event","ok so now i'm in kansas it's like really cold mann this sux no aim up here so i can't talk to angela well w/e i better gottyl"
"eventtime","2004-12-21 21:50:00"
"current_moodid","78"
"url","http://mettalikatt.livejournal.com/1119.html"
"userid","9958"
"itemid","3"
"event","ok so now i'm updating cuz angela told me too so how is life for everyone i'm just dandy i wish i could fly that would be cooll ttyl lyl.."
"eventtime","2004-12-02 21:48:00"
"url","http://mettalikatt.livejournal.com/776.html"
"userid","9958"
"itemid","2"
"event","so this is my new journal im talk ing to kori yeah and i'm kinda bored halo 2 is so cool yea i love rockets..."
"eventtime","2004-11-15 19:37:00"
"url","http://mettalikatt.livejournal.com/706.html"
"userid","9958"
"itemid","1"
"event","so this thingy is new i love angela and yeah i'm bored"
"eventtime","2004-11-15 17:12:00"
"url","http://mettalikatt.livejournal.com/412.html"
"userid","9958"
