"names","values"
"itemid","5"
"event","There are three more exam days for me...i don't know about all of you...
Some how i feel happy,,,but time is going reali slow.....
Anywayz, GOOD LUCK for the rest of the exams....
We can do it!!!!!!"
"eventtime","2004-10-23 20:17:00"
"current_moodid","68"
"url","http://tiff0816.livejournal.com/1332.html"
"userid","15773"
"itemid","4"
"event","<img src=""http://img.photobucket.com/albums/v109/tiffany_chan0816/01.gif"">
Fishy------------------------------------
<img src=""http://img.photobucket.com/albums/v109/tiffany_chan0816/fish.gif"">
JellyFishy-------------------------------
<img src=""http://img.photobucket.com/albums/v109/tiffany_chan0816/jellyfishy.gif"">
Panda------------------------------------
<img src=""http://img.photobucket.com/albums/v109/tiffany_chan0816/panda01.gif"">"
"eventtime","2004-10-11 13:49:00"
"current_moodid","5"
"url","http://tiff0816.livejournal.com/1039.html"
"userid","15773"
"itemid","2"
"event","don't know what to say anymore ...but study ""soft"" ppl..."
"eventtime","2004-10-08 21:26:00"
"current_moodid","85"
"url","http://tiff0816.livejournal.com/719.html"
"userid","15773"
"itemid","1"
"event","This two days have been very intensive. Lots of activity occupied the whole school days.
On the 21st of September, our Keady house have a house assembly to farewell the Yr 12(including me of course). 
http://img.photobucket.com/albums/v109/tiffany_chan0816/last%20day%20of%20school/PHTO0005.jpg"
"eventtime","2004-09-22 17:12:00"
"current_moodid","31"
"url","http://tiff0816.livejournal.com/417.html"
"userid","15773"
