"names","values"
"itemid","15"
"event","hello everyone! hehe im here once again! yup!
lallalalalallala im on a high at the moment! i went paintballing on saturday and i kinda hit someones car witha paintball! i was laughing and shittin myself at the same time as i relised it was my friends dads car.....well i didnt get a lift home after that! but then again once that boggie coloured paintball hit that car i was five miles down the road!haha!
so if my friend comes on this journal all i want to say is im sorry i hit your dads car i was really trying to hit your dad instead!hehe! even if he said that he didnt want to play.(boring old fart) joke!"
"eventtime","2005-03-09 14:23:00"
"current_moodid","66"
"url","http://nut-2-nut.livejournal.com/3968.html"
"userid","11219"
"itemid","14"
"event","i am sooooooo sorry i havent been on for like.....*counts fingers* like foreva 
but my computor has been really fucked up and wont let me on the internet so i have to go on other peoples computors for a little while.*sob*.well better catch up on the intersting things iv done since the last time iv been on........thats it.yup.i am sooo boring."
"eventtime","2005-03-03 10:27:00"
"current_moodid","96"
"url","http://nut-2-nut.livejournal.com/3605.html"
"userid","11219"
"itemid","13"
"event","hey guys!
i is back!
so my peps what have i been up to latly?........hm.......well as you all know i lead quite a boring life...........i is at school at the moment and we have been told we have a free lesson and to use it coreativley.....well the is what i call creative! but the blocked out all the good sites like joe cartoon and funny junk!what wierdos my teachers are!
anyway i have been up to no good yet again this time involving my form tutor and a book.....thats all i am going to say on that subject!
he he!
well better go i think someones going to check what i am doing on this computer and i aint gettin a detention on a friday!
bye bye!
xxxxx"
"eventtime","2004-11-12 10:20:00"
"current_moodid","107"
"url","http://nut-2-nut.livejournal.com/3380.html"
"userid","11219"
"itemid","12"
"event","ok, ok, kick me arse i forgot once again to update my journal! sorry sorry!
my birthday is tomorrow and i cant bloody wait to get my hands on my precious ipod! mmmmmmmmm.....*dribbles*
well i better go got tones of course work to do!
bye
xxxxxxxx"
"eventtime","2004-10-24 22:25:00"
"current_moodid","100"
"url","http://nut-2-nut.livejournal.com/3208.html"
"userid","11219"
"itemid","11"
"event","well i am back home from america!
after havin three whole weeks livin with both my parents and my nan and grandad. but i must say it was a brilliant three weeks i got to spend swimin with sharks and wondering around disney land and feedin the dolphins, BUT the best part was seeing My cousons from New Zealand i was so happy to have them to talk to during those three weeks it was a dream come true!
then on FRIDAY the 13TH OF AUGUST when we ment to leave to go home we were told that all flights were to be delaid because a huricain in the name of CHARLEY was going to hit florida at 8:30 and was told to seek shelter as soon as possable. so we went back to our villa locked the doors and borded up the windows, it was sooo scarey!
then the warnings started......on the tv at first telling us how many hours we have left and to put all matresses against the windows. they were saying this was the worst hurricaine the had seen in so many years!
then they said it wasnt only a hurricaine it ws  a tornado as well.
when it came i was shittin myself i tell you that! the whole villa was shaking the lights were flikering and the tv had lost signal and was making this wierd beeping sound.
i saw advertisement boards flighing cars lifted of the ground and this tornado was the biggest thing i had ever seen!
after the storm was over we were told to pick up our suit cases and was told we flighing home! i was so happy, we had had a brilliand holiday but enough was enough!
but because of the hurricaine and the tornado there wasnt any surplies on the plane which means that for eight hours on the plane all i got to eat was a piece of cheese and crakers and one small can of coke!
yup i was defentally hungary when i got off the plane!
and that was my three week holiday put short.
i am sorry it took me so long i forgot my password!"
"eventtime","2004-08-19 21:14:00"
"current_moodid","120"
"url","http://nut-2-nut.livejournal.com/3001.html"
"userid","11219"
"itemid","10"
"event","well...what have i been up to lately....not much except cleaning and fixin me gun (paintball gun).
i have 10 day til america, yay!"
"eventtime","2004-07-15 12:50:00"
"current_moodid","33"
"url","http://nut-2-nut.livejournal.com/2599.html"
"userid","11219"
"itemid","9"
"event","<p align=""center""><img src=""http://kurokioku.net/quiz/fruit/citrus.gif"" border=""0""><br><br>
I took the fruity fruit quiz<br>
made by <a href=""mailto:raven0n@hotmail.com"">rav-chan</a><br>
<a href=""http://kurokioku.net/quiz/fruit/"" target=""_blank"">Check out which fruit you are</a></p>

do you like it?"
"eventtime","2004-07-03 19:14:00"
"current_moodid","106"
"url","http://nut-2-nut.livejournal.com/2481.html"
"userid","11219"
"itemid","8"
"event","ok.............now lets see what did i do today......urm.......well schools been really fucked up at the moment cause of it being near the end of the school year and all that as well as the fasion show and the play.
put my collage application into my head of year.yay! i am going to be a collage student at age fourteen!
i haved an ok kinda week,a bit fucked up but then so is my head! he he a little joke of mine.
i am going to go paint balling on saterday with my friend micheal he is sooooo cute but i cant see him going out with me, he is too dame fine!
anyway then on sunday i am going to my nans what a bore....i might take my eminem cds with me to go and liven thngs up a bit, stirr things up with my grandad that dont like anything except classical. oh how i would love to put eminem on full blast just to see him squirm with discomfart.
only 24 days until i go to americato see my best couz in the world!i cant wait and i have her for a whole three weeks!ohhhhhhh i cant wait! it is going to be so fab!just me my couz and a beach full of hot,sexy men!

well i better o now before i gross you out even more!
xxx"
"eventtime","2004-07-02 17:51:00"
"current_moodid","125"
"url","http://nut-2-nut.livejournal.com/2203.html"
"userid","11219"
"itemid","7"
"event","i did nothing of intrest yesterday except sleep which was quite cool.today i was ment to go up the hospital to see my little sister but she came out early.yay! she can be such a bitch but i love her.
i went to the V and A museum on friday and to tell you the truth i would have rather have stayed in school! it was such a total bore!i couldnt wait to leave!
then on monday some of the kids from school are going to france for the day. i didnt really want to go i think i will just stay in.
i a meant to be going paintballing on tuesday but my gun has broke and my dad wont pay up to get it repeared :( .
he is sooooooooo evil he knows how much paintballing means to me!
anyway had to baby sit my brother and sister yesterday it wasnt cool i tell you that much, i thought it would be a sich, that was until my brother made himself and my little sis a cup of coffie, wow it was like some one had lit a fire under thier arses! they were so fuckin high on coffie that i had to lock them in their bedrooms and throw away the key (literly)!
i sopose it wasnt that bad they went a bed as good as gold at six o'clock in the morning."
"eventtime","2004-06-27 14:34:00"
"current_moodid","24"
"url","http://nut-2-nut.livejournal.com/1843.html"
"userid","11219"
"itemid","6"
