"names","values"
"itemid","4"
"event","its been a while scince ive fuckin wrote on this shit did ya miss me???"
"eventtime","2005-02-02 08:52:00"
"current_moodid","31"
"url","http://xstevexfiliaux.livejournal.com/1171.html"
"userid","17411"
"itemid","3"
"event","fuck you fred... 
your a fucking sack of potatoes...
shut the fuck up or i'll make you into a fucking huge pile of  fucking frenchj fries...
god fucking dammit!!!
fred you a fucking potato and thats final.
fuck you fred now you are a fucking french frie...
FUCK FUCKITTY FUCK FUCK FUCK!!!"
"eventtime","2005-01-17 19:23:00"
"url","http://xstevexfiliaux.livejournal.com/811.html"
"userid","17411"
"itemid","2"
"event","i dont live in waterford i live in washington, MI...
fuck livejournal."
"eventtime","2005-01-14 07:42:00"
"current_moodid","31"
"url","http://xstevexfiliaux.livejournal.com/701.html"
"userid","17411"
"itemid","1"
"event","i'm confused...
like totally"
"eventtime","2005-01-07 13:44:00"
"current_moodid","6"
"url","http://xstevexfiliaux.livejournal.com/382.html"
"userid","17411"
