"names","values"
"itemid","262"
"event","I just realized I haven't updated here for ages. Last time I updated was last April 1 and that was way ages ago."
"eventtime","2009-09-26 19:57:00"
"current_moodid","44"
"url","http://amidala2984.livejournal.com/67324.html"
"userid","629"
"itemid","4"
"event","<DIV style=""TEXT-ALIGN: center""><IMG src=""http://i11.photobucket.com/albums/a189/ihatemylifexoxo/lock.gif""> </DIV><DIV style=""TEXT-ALIGN: center""><FONT size=1><STRONG>NO ENTRY.</STRONG></FONT></DIV><DIV style=""TEXT-ALIGN: center""><FONT size=1></FONT></DIV>"
"eventtime","2004-01-01 00:00:00"
"current_moodid","41"
"url","http://amidala2984.livejournal.com/1158.html"
"userid","629"
