"names","values"
"itemid","7"
"event","hey ppl-omg-i cant believe school is out-n e wayz-im bored & have nothing 2 say so-buh bye"
"eventtime","2000-05-24 11:00:00"
"url","http://iluvmattf4563.livejournal.com/1962.html"
"userid","6836"
"itemid","6"
"event","hey ppl!!!-OMG!!!!!!!!!!!-SCHOOL IS OUT IN LIKE UM...2 DAYS!!!1-IM GONNA MISS ALL YA'LL 8TH GRADERS!!!-OMG!!-i was talkin 2 matt & scott on im & they were being major jerks!!!!-o well-I LUV HIM STILL-(meaNING MATT)-omg-that digital get down song by n sinc is on-its REALLY MAJORLY GAY!!!-N E WAYZ-I LUV U!!!!!BYE!!!-XOXOXOXOXO"
"eventtime","2000-05-19 20:05:00"
"url","http://iluvmattf4563.livejournal.com/1744.html"
"userid","6836"
"itemid","5"
"event","hey awesomist peeps!!!-sorry i havent written ina long time-i keep 4getting my password-omg!!!-the new britney spears cd comes out next week!!!-awesome-well n e wayz-im soooooooo bored-im going tanning 2day-& thats about it-well g2g-much luv 2 ya!!!-buh bye!!!"
"eventtime","2000-05-07 11:43:00"
"url","http://iluvmattf4563.livejournal.com/1439.html"
"userid","6836"
"itemid","4"
"event","hey awesome ppl!!!matt hasn't been on all night & i am very dissapointed!!:(n e wayz,.....i still <3 him!!!i just had some really good popcorn!!i am failing french & the gay teacher called my dad!!!ahhhhhhhhhhhh!!! o well he hasn't grounded me.....yet.n e wayz, i have noooooooooooo idea what 2 wear 2 school 2morrow.O YEA, we have 2 wear those really gay ugly choir dresses!!how exciting!!j/k, i'm not that strange!!i changed my website, go 2 it, & go 2 our slambook & actually  ANSWER the questions!!!thanx.go 2 my freevote & add something 2!!!!so.........i'm about 2 eat dinner, the same thing i've had 4 the past 3 nights......n e wayz i'm sure u really care!!the track meet will be awesome....leah is going 2 fall again...I STILL LUV U LEAH!!!its ok, i understand.....sooooo, c ya, luv u but it ain't no lie baby bye bye bye!!!!ahhhhhhhhhhhhh i have 2 be @ school @ 7 freakin 30 in the morning!!!how gay is that!!!-luv u bye"
"eventtime","2000-03-29 19:14:00"
"url","http://iluvmattf4563.livejournal.com/1274.html"
"userid","6836"
"itemid","3"
"event","hey my many awesome mehican workers!!i luv matt!!i was soooooo scared cause a tornado hit lake ray hubbard-do u know how close i live 2 there!!!n e wayz, <3 u!!well be back later (anna knows what i'm doing!!)lol bye"
"eventtime","2000-03-28 20:33:00"
"url","http://iluvmattf4563.livejournal.com/879.html"
"userid","6836"
"itemid","2"
"event","hey awesome ppl!!i am sooooooooo bored & i soooooooo don't wanna go 2 school 2morrow!!!i <3 some of the ppl there tho, (if ya know what i mean)go 2 me & leah's slambook at http://www.slambook.com/slambooks/viewsb.asp?sb=leaandtay, k!!& our awesome websites!!<3 u!!!i need 2 go shopping BAD!!i thought i would share that w/ u.n e wayz,.....I LUV MATT!! u know i couldn't go very long w/ out saying that.n e wayz, c ya 2morrow!!<3 ya,(& matt..) bye!!"
"eventtime","2000-03-26 22:12:00"
"url","http://iluvmattf4563.livejournal.com/651.html"
"userid","6836"
"itemid","1"
"event","hey awesome ppl!!i luv matt f!!i luv u 2!!n e ways, i'm bored & stuff so......baby bye bye bye"
"eventtime","2000-03-23 21:55:00"
"url","http://iluvmattf4563.livejournal.com/462.html"
"userid","6836"
