"names","values"
"itemid","13"
"event","Hey I haven't updated in a while, in the past week or 2 its been pretty fun, nicole isn grounded n e more, but the bad shit is that school is starting soon n i was jumped the other night, I wasnt hurt real bad, but i have so bruises on my head, n i had a few cuts but they are going away, so is all good, amanda nicole n maria were all shook up, i never new amanda n maria cared lol. thats cool. ok peace!"
"eventtime","2004-09-07 14:02:00"
"url","http://emptyhead17.livejournal.com/3466.html"
"userid","4602"
"itemid","12"
"event","Dude, i thought today was gonna be kool, but it ended up being a fucked up gay lame ass day. Ash came over, i thought tere was something wrong on thursday, bt no she had to act all gay n bitchy, n that nose thing, n she calls herself nicoles friend, well fuck her, dude nicole was supposed to come over but no she has a gay ass coach, n e ways track fucking blows, yue so she didnt come over, n then ash started acting all fucking bitchy n fagget it ness along wit little nicky n slut nick, at the end of the night i left little nickys n went to amanda's house, which ended up being ok, until nicole called n started actring all weird on the phone, o well tonite was real beat."
"eventtime","2004-08-30 23:18:00"
"url","http://emptyhead17.livejournal.com/3096.html"
"userid","4602"
"itemid","11"
"event","Friday was a kick ass day, i met my new friend mallory too. we walked into newtown n  did some kool shit, n then there were some pussie fagets, me n ben wanted to knockem out. 


Saturday sucked as I went to some lame ass party, it was like a reunion of like my dads friends n shit, it was gay, i found out that nicole house wasnt 2 far away so me n my sis went there n had a goodo'll time. I am eating right now, n then i think i m gonna go find a party to go to. Peace."
"eventtime","2004-08-29 17:23:00"
"url","http://emptyhead17.livejournal.com/3016.html"
"userid","4602"
"itemid","10"
"event","Dude, i have been parrrtying at peoples house for the past week, well since sat. n today me n ben arte taking the party to the subburbs, what what up in newtown, oh yea.  I m also gonna go up n meet my friend mallory to from myspace, so its all good.  ttyl"
"eventtime","2004-08-27 11:58:00"
"url","http://emptyhead17.livejournal.com/2735.html"
"userid","4602"
"itemid","9"
"event","We have all been partying at bens house for the past couple days, but last night it was at nick's damn there were so many god damn people, lol  dude there was thee cuch where me amanda n evan sa tn played so good o'll games on the cellys evan had to  borrow someones, it was kick ass n then the couch was turned into the cheated couch, lol hen ash n kleshick came over n chilled wit us n i told them they werent alowed, n ash was like well i have cheated on some people b4, so i get to stay lol, ash go uo n left later on around 10 i think, n then there was more room, so we werent all squwooshed, me n amanda kept sinking into the couch, dude she was nice today, uinlike 2 days ago, where she was all mean to everyone, after the croud died down from over 15 people, to like about 8, we went to little nickys where me n nick like surfed down his slide n then nick wet up wit his sprinkler, lol then we went to his basment n chilledme n amanda decided it was our thing to sit on all the couches together. yea yea.  i made a new way of saying hello, its gonna involve hugging, lol no words, just action, lol i m not gay!!! lol only wit the closest frrinds though. lol dude iu cant wait what kind of party lies tonite!!!"
"eventtime","2004-08-25 12:14:00"
"url","http://emptyhead17.livejournal.com/2358.html"
"userid","4602"
"itemid","8"
