"names","values"
"itemid","29"
"event","TGFzdCBuaWdodCBtaWtlIHBpY2tlZCBtZSB1cCBmcm9tIGthdGllcyBhbmQgd2UgaHVuZyBvdXQgdGlsbCAxMmlzaCA6ICkgaXQgd2FzIGdvb29vZCBidXQgeWVhaOKApiB3L2UgSSBkb27igJl0IGZlZWwgbGlrZSB0eXBpbmcgYW55dGhpbmcgZWxzZQ0KDQpJIHRoaW5rIEnigJltIGdvaW5nIHRvIHN0b3Agd3JpdGluZyBpbiB0aGlzIGZvciBhIHdoaWxl4oCmDQoNCg0KLWxhdGVyDQoNCiAgIGRPcksgOyAp"
"eventtime","2004-03-14 18:52:00"
"current_moodid","15"
"url","http://expect-theworse.livejournal.com/7433.html"
"userid","4811"
"itemid","28"
"event","just got out of the shower and im getting ready to go over to katies around 6 then mike is picking me up then we're going to his appt and chillen there for a while and then hes dropping me back off at katies where im spending the night.. should be another fun night!! ;)

later

dOrK_"
"eventtime","2004-03-13 15:30:00"
"current_moodid","15"
"url","http://expect-theworse.livejournal.com/7390.html"
"userid","4811"
"itemid","27"
"event",":D 
mike was here from like 930ish till well now ... he just left, hes awesome! we talked like the whole time and he made me laugh so much i dont think it could have been better so i'm very very happy! and he lives in green manor which is even better its like two seconds away ahhh yesahhh!!!!!!!!!!! 

later

-dOrK ;)"
"eventtime","2004-03-13 01:23:00"
"current_moodid","115"
"url","http://expect-theworse.livejournal.com/7096.html"
"userid","4811"
"itemid","26"
"event","school was fine nothing good

called mike after school talked to him quick bc he was at work hes guna call me around 7 after he moves some stuff into his appt and then we're doing something.. not quite sure yet... kinda nervous but it should be fun 

youwentdownimgoingupsofuckyou
imnotmovingonimjusttryingtoforgetaboutyou

-later"
"eventtime","2004-03-12 15:06:00"
"current_moodid","4"
"url","http://expect-theworse.livejournal.com/6678.html"
"userid","4811"
"itemid","25"
"event","uconn won.. they were sick on te court :D go all the way guys!

you know i'm not big on the phone but mike told me to call him so i did--i talked to him for a few min because then he had to go to work and he told me to call him tommarow and we'll go from there so as you expected i'm pretty damn happy ;D

can't wait till the school day is over tommarow!!

later"
"eventtime","2004-03-11 21:38:00"
"url","http://expect-theworse.livejournal.com/6590.html"
"userid","4811"
"itemid","24"
"event","we had to do the science lab part of the capt test today which blew... i ended up writing a 5 page lab report but it wasn't that bad.. its over now so thats all good.. i dont have any homework tonight.. and mike told me to call him tonight so i think i just will :) so right now everything seems aokay! later"
"eventtime","2004-03-11 14:40:00"
"current_moodid","90"
"url","http://expect-theworse.livejournal.com/6170.html"
"userid","4811"
"itemid","23"
"event","i was watching tv and of corse i fell asleep.. so i slept from 4 to 6 then i got up ate really quick and went to gymnastics.. which was fine as usually i like doin the flippy thang ha then i went tanning at the gym (i'm getting pretty tan) woohoo..holla.. and now i'm here doing homework ... 2 nights in a row unusual i know huh.. 
today i was pretty happy i got an 88 on a bio test today and surprisingly pretty much everyone else did shitty so i was stoaked-that should bring my grade up some- only 2 more days of school this week yay! 

i dont think i have anything else to say - later"
"eventtime","2004-03-10 19:54:00"
"url","http://expect-theworse.livejournal.com/5969.html"
"userid","4811"
"itemid","22"
"event","today was good actually i woke up late yet again but i still made it in time for the bus.. i'm getting a pie on friday b/c i recited pie 3.14etc.. up to 15 digits hah. in foods today my group won some contest and we're getting a prize on friday cool shiz... it was just a good day in general spent laughin it off with my friends haha fuckin hallarious...i'm lovin it now! you are pathetic. i'm hopin jjs not as mad at me but w/e he probably is we'll find out.. someone told me i look like jennifer love hewitt thats cool.. only if i really did.. but hey people have said that before so i guess i could take it as a compliment but w/e

""he"" is moving into another appt? thats cool too 
i hope we hang out this weekend or soon :D"
"eventtime","2004-03-10 15:42:00"
"current_moodid","26"
"url","http://expect-theworse.livejournal.com/5672.html"
"userid","4811"
"itemid","21"
"event","wow i never expected that one

i must be so fucking horrible 
whats wrong with me damn...

laughed my ass off but still.. 

the times we had together god damnit 
do you remeber any of it

sigh

im going upor attempting and he went down... 
why couldnt we just stay the same? 
doesnt it make more sense? 


jj hates me i cant be perfect :( sry"
"eventtime","2004-03-09 22:16:00"
"current_moodid","121"
"url","http://expect-theworse.livejournal.com/5615.html"
"userid","4811"
"itemid","20"
"event","i layed down b/c i didnt feel to hott and then fell asleep and mom let me skip dance (i dont think it would have been to swift to go anyways) but yeah so i got up at 6 ate and now i have some homework to do...
funfunfun NOT oh well i shouldnt complain seeing i usually never have any.. 

ONE TREE HILL IS ON TONIGHT yay!!! :D

i think i'll lift some in a bit -pumppumppump it up haha-(kaytee)

.youcanpickmeupinyourminitruck.

yeah so i think i'm guna put that shiz together but.. i'm not sure if i'll fall through with it and send it.. i think it could make everything a little better though- ya never know

HOLLA"
"eventtime","2004-03-09 19:02:00"
"url","http://expect-theworse.livejournal.com/5359.html"
"userid","4811"
"itemid","19"
"event","i woke up late but made it in time for homeroom surprisingly. in ceramics i like burnt my wrist on the wheel and it hurts like a bitch it looked like i tried to slit my wrists but its less red now so w/e i'll live- pretty boring day- its so cold out burr i liked last week better it was so much warmer i'm getting sick of new englands weather grr.. can't it just make up its mind.. w/e i'm really tired as always but i have homework so i guess i should attempt it before dance 

hitcha' up lata tonight"
"eventtime","2004-03-09 14:30:00"
"current_moodid","84"
"url","http://expect-theworse.livejournal.com/4893.html"
"userid","4811"
"itemid","18"
"event","now do you understand why i was afraid?
afraid of this...
-------------------------------
just got back from the movies we saw passion of christ with ccd... can you say graphic (alittle too much for me) and i didnt like reading the subtitles too but w/e...  i don't really have much more to say but i'm getting sick of random people just iming me its really immature but hey i guess a lot of people are now a days 

now i think i'm going to lift some weights and then eventually got bed hopefuly it won't take as long as it took me last night to fall asleep"
"eventtime","2004-03-08 21:24:00"
"current_moodid","3"
"url","http://expect-theworse.livejournal.com/4833.html"
"userid","4811"
"itemid","17"
"event","school went pretty quick so that was good.. i had doctors aapt after school and feel asleep in the waiting room then I came home and slept till 530 then i ate dinner and now i have to go teach until 645 then i hav to go to the movies w/ ccd sounds fun huh? NOT"
"eventtime","2004-03-08 17:50:00"
"url","http://expect-theworse.livejournal.com/4353.html"
"userid","4811"
"itemid","16"
"event","FILL IT OUT :)

01. Give me a nickname and explain why you picked it.
02. How long have you known me?
03. When and how did we first meet?
04. What was your first impression?
05. Do you still think that way about me now?
06. What do you think my weakness is?
07. Do you think i'll get married?
08. What makes me happy?
09. What makes me sad?
10. What reminds you of me?
11. If you could give me anything what would it be?
12. How well do you know me?
13. Ever wanted to tell me something but couldn't?
14. Do you think i could kill someone?
15. Describe me in one word.
16. Do you think our friendship is getting stronger, weaker, or staying the same?
17. Do you feel that you could talk to me about anything and i would listen?
18. Are you going to put this on your live journal and see what i say about you?"
"eventtime","2004-03-07 21:11:00"
"url","http://expect-theworse.livejournal.com/4187.html"
"userid","4811"
"itemid","15"
"event","today was kinda boring... watched the uconn mens game and they lost so i was pretty mad about that seeing they played a team thats not even ranked in the top 25 but w/e ... always expecting the worst. i think i was supposed to call ""him"" today to make plans but i was being too lazy i feel bad but we will hang out soon (so stoked)- i didnt do that much it was a lazy sunday... i got bored so i pierced my ear agian but i didnt like how it came out and it hurt so i took it out...i had dance from 6 to 730 and it was fine its a place to get my mind off of shiz but also reminds me of things at the same time too so.. i guess i just dont know. 

.aslongasyourhappy."
"eventtime","2004-03-07 20:06:00"
"current_moodid","48"
"url","http://expect-theworse.livejournal.com/3870.html"
"userid","4811"
"itemid","14"
"event","slept over brits last night w/ katie and it was fun and all depressing moments at times but we def. got our laugh on for sure hah.. katie you have no limbs? (inside joke) oh man i cant wait to get thoes pics developed...we chilled all day at brits BEAutiful house (so nice)then we went to the the movies in s.windsor the movie was okay i guess then i came home around 930 or 10... currently i'm talking to mike (whom i wish i was hanging out with right now.. but we will soon :D ) def. 




paYce"
"eventtime","2004-03-06 22:39:00"
"current_moodid","4"
"url","http://expect-theworse.livejournal.com/3832.html"
"userid","4811"
"itemid","13"
"event","school was alright nothin good same ol' shiz...i either ""wrote"" or slept in my classes because i was so tired... i let a few people read it and they said it was really good so i dont know... debating... ehh- me and katie are sleeping over brittany's new house in windsor locks woohoo holla FUNFUNFUN! and then tommarow i think i might take mike up on his 2 week ago invite haha just to get my mind off of things hey who knows it could turn into something good... at least i hope so ;) - but i have to expect the ""worse""..."
"eventtime","2004-03-05 14:28:00"
"current_moodid","49"
"url","http://expect-theworse.livejournal.com/3535.html"
"userid","4811"
"itemid","12"
