"names","values"
"itemid","22"
"event","lifez a fucking bitch ..when is it gonna get better?"
"eventtime","2005-08-02 18:40:00"
"current_moodid","92"
"url","http://stonedkitty420.livejournal.com/5658.html"
"userid","14764"
"itemid","21"
"event","I'm taking a break from all men seriously ...fuck them all!!! I need to have some fun this summer ;)"
"eventtime","2005-06-01 20:34:00"
"current_moodid","24"
"url","http://stonedkitty420.livejournal.com/5541.html"
"userid","14764"
"itemid","20"
"event","my bf got locked up a week ago ..im going crazy! i miss him sooo much. hez lookin at a year or more. he has court again tomorrow i hope he getz out sooner but i dont think itz gonna happen. im gonna wait for him i dont care how long i love him tooo much. i cant just throw away my feelingz for him. i wish i can at least visit him but i cant cuz of my stupid curfew ticket ..i didnt show up to court for it ..and i got it when i was 15 so i have a warrant and ill get sent to juvi if i go. thatz a bitch. im hating this. im trying to get a job again ..hopefully i get one just one thatz all i need. when he getz out im gonna smoke him out hardcore ..hez gonna love it then were gonna do other hardcore thingz if u know what i mean lol wink wink ;) cant wait hehee! he dedicated the 50cent song 21 questions to me a couple of dayz before he got locked up. i still cant believe hez in there this suckz sooo much. when he told me ..i didnt believe him i was like ""stop fucking with me"" i wish he was joking. and on top of it all the fuckin copz are lying. FUCKING PIGZ! i hate those fuckerz sooooooooo much. i hope karma getz those fuckin assholez good! FUCK THE PIGZ! but anywho im gonna be here for him when he getz out. im not gonna leave him for this shit. fuck that I LOVE HIM!!! 

I LOVE RONALD!!!
iM eNdZ gIrL ...aNd OnLy HiZ! :)"
"eventtime","2005-04-25 23:06:00"
"current_moodid","25"
"url","http://stonedkitty420.livejournal.com/5204.html"
"userid","14764"
"itemid","19"
"event","lifez great! peru was fuckin tight i loved it over there ..THE WEED IS AMAZING!!! i might even go back for my birthday but not as long ..like a week or two this time fuck a month toooooooooo long. i missed everybody and everything i even missed the people i hated lol naw it didnt get that bad lol. im single again and lovin it i finally broke up with him he changed so i was like fuck that but i am seeing someone already hez tight pretty much like me we both have a open opinion on thingz itz a bit weird that we think alike though ..it scarez me lol jk. i am done with straight edge guyz fo sho. i love to have fun sooo im gonna need a guy that can have some of that fun with me ..SSSSSSHHIT! livin life in the moment getting a little bit crazy ;) but yah i love my life right now and i havent felt like this in a long ass time. and summer is almost here ..fuckin party time bitchez! LETZ GET FUCKED UP! o and 4 20 ..cant wait for that, every year getz better ....SMOKE TIME! blazing bowl after bowl or blunt after blunt i know itz gonna be awesome ..OOOOO YAAAAH!!! and thatz how it is done BIATCHZ!!!!!!!!!!!!!!!!!!!

<3 KAC ..kImMy

PS: I AM ..THE KAC!"
"eventtime","2005-04-05 19:27:00"
"current_moodid","106"
"url","http://stonedkitty420.livejournal.com/5087.html"
"userid","14764"
"itemid","18"
"event","mY bOb PiC ..i LoVe It
<img src=""http://img.photobucket.com/albums/v643/kImMyZbLaZiN/DSC00256.jpg"">
mY sHoT gLaSs AnD mY bEaUtIfUl MaRiJaNa InSiDe
<img src=""http://img.photobucket.com/albums/v643/kImMyZbLaZiN/DSC00252.jpg"">
<img src=""http://img.photobucket.com/albums/v643/kImMyZbLaZiN/DSC00254.jpg"">
RoSeZ fRoM rAy ...ArEnT tHey BeAuTiFuL
<img src=""http://img.photobucket.com/albums/v643/kImMyZbLaZiN/DSC00249.jpg"">"
"eventtime","2005-02-20 20:27:00"
"current_moodid","17"
"url","http://stonedkitty420.livejournal.com/4798.html"
"userid","14764"
"itemid","17"
"event","HAHAHAHAHAAAA i went to the bob marley festival yesterday ..THAT SHIT WAS FUCKIN AWESOME! i had soooo much fun. it was for his 60th birthday ..HAPPY BDAY BOB! smoked a couple of bowlz for him even though hez probably smokin up there with god ..u know it ;) it was in the long beach arena ...sooooooo many people were smokin in there, huge cloud HUGE! right when u would walk in, it hit u like DAMN! suckz for the people that didnt have any bud cuz thatz just a teaze even though they probably still got high from the 2ndhand smoke. I LOVED IT!!! fuck now i owe janelle 50 buckz for the ticket DAMN IT ..but it was worth it :) so itz all good mutha fucka lol. i also owe my brother 45 buckz ...damn it i need a job. altogether i owe 95 dollarz ...SHITFUCKER! thatz a bitch :(. for an update on me and ray ..thingz r going good still. im going to peru for a month, im leaving on the 1st of march and he doesnt want me to go but i gotta though to keep my mommy happy i will be back by the 30th just in time for the taste of chaos concert.ive been waiting for that shit forever ..cant wait! peru should be fuckin tight though im pretty excited for it i havent been there since i was 8 and i had fun then im probably gonna love it more this time ..PARTY!!! haha. o and i took the pic of my tongue ring and ill show my new hair ...i dyed it black and under is blonde hopefully soon it will be red. well thatz about it for now.im gonna try to actually update my shit lol well ill try to remember lol heheee.......
mY bEaUtIfUl ToNgUe RiNg
<img src=""http://img.photobucket.com/albums/v643/kImMyZbLaZiN/DSC00234.jpg"">
dAtZ mE
<img src=""http://img.photobucket.com/albums/v643/kImMyZbLaZiN/DSC00246.jpg"">"
"eventtime","2005-02-20 18:54:00"
"current_moodid","41"
"url","http://stonedkitty420.livejournal.com/4588.html"
"userid","14764"
"itemid","16"
"event","i went to the cobalt last weekend ..i havent been there in forever it was fun actually i went on friday and saturday it was crazy on saturday i loved it lol. on friday i ran into an old ass friend jose he goes way back like to 6th grade he couldnt even remember me lol it was a bit funny but yah i met ray from him ..jose is the new drummer for standard profile. so i started talking to ray then we started seeing eachother then he took me to the beach at night and asked me out so now hez my rockstar and im his star lol itz cute shut up lol :) i like him a lot i might give my virginity to him lol nevermind too late for that hahaaahaaa ..but yah i like him a lot. hez awesome and so r his friendz i love it ..damn thatz crazy huh. he bought me a new tongue ring that i absolutly love. therez a bud leaf on it ..itz beautiful. ill take a pic of it and add it to this later but yah itz soooo cute lol. he gave me his chain that he never takez off it sayz RAY then under it sayz STANDARD PROFILE ..so now im never gonna take it off heheee. he gave me a huge hikii on my neck thank god for his friend gabby she helped out ..totally covered it good. what my parentz dont know wont hurt them hahaa ;)"
"eventtime","2005-01-31 23:41:00"
"current_moodid","15"
"url","http://stonedkitty420.livejournal.com/4268.html"
"userid","14764"
"itemid","15"
"event","hey people havent been on this shit for a long ass time ive been on myspace and totally forgot about this shit if u want check out my shit (<A href=""http://profiles.myspace.com/users/11014625"">tHiS iS mYsPaCe BiAtCh!!!</A>) just for an update ..LIFEZ FUCKIN GAY! there i feel better"
"eventtime","2005-01-19 21:49:00"
"current_moodid","92"
"url","http://stonedkitty420.livejournal.com/3948.html"
"userid","14764"
"itemid","14"
"event","<P>Itz my birthday woohoo ..im 17! another year of drunken stoned nightz. oh yah isnt life great! just got myself some bud ...well i only paid a buck and my sister and her <U>boy toy</U> paid 14, got hooked up&nbsp;with humble cuz itz my bday ..haha fuckerz!!! TIME TO&nbsp;BLAZE! ..im out like the stoned bitch that i am muhahahaahaha! LUV YA! </P>
<P>&nbsp;</P>"
"eventtime","2004-12-02 22:33:00"
"current_moodid","106"
"url","http://stonedkitty420.livejournal.com/3645.html"
"userid","14764"
"itemid","12"
"event","<P>i cant find my pipe anywhere, im about to go crazy! </P>
<P><FONT size=7>FUCK!!!</FONT></P>
<P>&nbsp;</P>"
"eventtime","2004-11-19 20:23:00"
"current_moodid","106"
"url","http://stonedkitty420.livejournal.com/3270.html"
"userid","14764"
"itemid","11"
"event","Letz Fuck Shit Up!
Jack Me Off Jill

Everybody's got a little something to hide but me
Everybody's got a little someone to crush but me
I'm living in a teenage negative mediocrity
Everybody's got a little someone to trust but me

But me, but you
Not me
Hate you
Love me, love me, hate you
Want me, fuck you, hate me
Kill you
Fuck me, like you, want me
Like you want you fuck you
Fuck me, fuck you, fuck you fuck you fuck me
Fuck you, fuck me, fuck you fuck you fuck me (you never loved me)
Fuck you, fuck you, fuck you fuck you fuck me

ROCK THE FUCK OUT BITCHEZ \m/"
"eventtime","2004-11-10 16:12:00"
"current_moodid","117"
"url","http://stonedkitty420.livejournal.com/2910.html"
"userid","14764"
"itemid","10"
"event","SU5IQUxFDQoNCkNvbWUgb25lIGFuZCBhbGwgYW5kIHNlZSB0aGUgYnJva2VuIG1hbiwgdGFsa2luZyB0byBoaW1zZWxmDQpIZSBzaXRzIGFuZCB3YWl0cyBmb3Igc29tZXRoaW5nIGJldHRlciwgaGUnbGwgbmV2ZXIgZmluZCBpdCBoZXJlDQpUaGUgcGVvcGxlIHRvdWNoIGhpcyBoYWlyIGFuZCBwaW5jaCBoaXMgY2hlZWs7IGhlIGNhbid0IGV2ZW4gZmVlbCBpdA0KDQpUaGVyZSBpdCBnb2VzIGFnYWluLCBoZSdzIGxpc3RlbmluZyB0byBzb21lb25lDQpIZSBoZWFycyB0aGUgYml0dGVyIGxhdWdodGVyDQpBbmQgYWxsIGhlIHdhbnRzIHRvIGtub3cgaXPigKYNCg0KV2h5LS0tLS0tIGRvZXMgYW55IG9mIGl0IG1hdHRlcj8gKEkgY2FuJ3QgdGFrZSBpdCBhbnltb3JlKQ0KWW91J3ZlIGdvdHRhIHRyeS0tLS0tLSB0aGUgaW5oYWxlIHRoYXQgbWFrZXMgdGhlIGV4aGFsZSBzbyBtdWNoIGJldHRlcg0KDQpIZSB3aXBlcyBoaXMgaGFuZHMgb24gYW55dGhpbmcgaW4gcmVhY2gsIGhlIG5ldmVyIGZlZWxzIGNsZWFuDQpIZSBzaGFrZXMgYXQgbmlnaHQgYmVjYXVzZSBoaXMgbmVydmUgaXMgZ29uZSwgZXZlcnkgbXVzY2xlIGh1cnRzDQpDb21lIG9uZSBhbmQgYWxsIGFuZCBzZWUgd2hhdCBoYXBwZW5lZOKApnRoYXQgYnJva2VuIG1hbiBpcyBtZQ0KDQpUaGVyZSBpdCBnb2VzIGFnYWluLCBJIGNhbiBoZWFyIGl0IGxvdWRlcg0KSXQgZG9lc24ndCBmZWVsIGdvb2QgYW55bW9yZQ0KQWxsIEkgd2FudCB0byBrbm93IGlz4oCmDQoNCldoeS0tLS0tLSBkb2VzIGFueSBvZiBpdCBtYXR0ZXI/IChJIGNhbid0IHRha2UgaXQgYW55bW9yZSkNCllvdSd2ZSBnb3R0YSB0cnktLS0tLS0gdGhlIGluaGFsZSB0aGF0IG1ha2VzIHRoZSBleGhhbGUgc28gbXVjaCBiZXR0ZXINCg0KTk9XIEkgS05PVyBJIERJU0FQUEVBUiENCkkgQ0FOJ1QgRklORCBNWSBXQVkgRlJPTSBPVVQgT0YgSEVSRSENCkVWRVJZVEhJTkcgSVMgRkFESU5HIE9OIE1FIQ0KU09NRU9ORSBURUxMIE1F4oCmIHNvbWVvbmUgdGVsbCBtZeKApg0KU29tZW9uZSAtIHRlbGwgbWUNCg0KV2h5LS0tLS0tIGRvZXMgYW55IG9mIGl0IG1hdHRlcj8gKEkgY2FuJ3QgdGFrZSBpdCBhbnltb3JlKQ0KWW91J3ZlIGdvdHRhIHRyeS0tLS0tLSB0aGUgaW5oYWxlIHRoYXQgbWFrZXMgdGhlIGV4aGFsZSBzbyBtdWNoIGJldHRlcg0KDQpXSFk/ISBZT1UnVkUgR09UVEEgVFJZISE="
"eventtime","2004-10-15 21:02:00"
"current_moodid","46"
"url","http://stonedkitty420.livejournal.com/2599.html"
"userid","14764"
"itemid","9"
"event","Damn i havent smoked in such a long time ...well it hasnt been that long but it sure feelz like i havent smoked a nice bowl in like weekz and itz only been a week so wow! ..damn thatz gay. I LUV MY MARY!

CORRECTION: I just remembered that i smoked a blunt a couple of dayz ago ..o it was great! it hasnt even been a week im trippin lol. YOU GOT ME STRAIGHT TRIPPIN BOO! ;)"
"eventtime","2004-09-20 22:11:00"
"current_moodid","9"
"url","http://stonedkitty420.livejournal.com/2555.html"
"userid","14764"
"itemid","7"
"event","Taco Day! Hell yah man ..YUMMY!<span style=""font-weight: bold;""><br>
</span>"
"eventtime","2004-09-07 18:26:00"
"current_moodid","16"
"url","http://stonedkitty420.livejournal.com/1994.html"
"userid","14764"
"itemid","6"
"event","my new background is making me smile too much total turn on...lol. i luv it man ..thankz resa! i luv ya!"
"eventtime","2004-09-04 17:13:00"
"current_moodid","115"
"url","http://stonedkitty420.livejournal.com/1575.html"
"userid","14764"
"itemid","5"
