"names","values"
"itemid","306"
"event","Yeah ... so today is September 3rd ... and that means that yesterday was ...


MY BIRTHDAYYY ... and I LOVE MY FRIENDS ... yesterday was amazing  , I love u Hasya Devon Raquel April and Sarai you make my life complete ... &hearts; 

The festivities actually started on Thursday night at Hasya's ... and then they ended pretty quickly for me haha while everyone else was getting crunk ... I was sadly passed out :-( but hey it's all good Hasya took good care of meeee :-) THEN ... on friday ... we went to the ""beach"" meaning ... HURRICAN HARBOR haha that was loads of fun , we caught some mad air on some of the slides , it was outta control. And on the ride home we got harassed by an athletic team , and there was a lot of licking windows coming from them and it was pretty ... uhh disturbing. "" I swear when I listen to the faint it makes me want to take off all my clothes "" ahhh gotta love Hasya . But lastnight really made me see why I love all my friends soo much . God damn , I fucking love my boys . Andrew David Robert and Max you guys suprised me like no other I am so happy that you guys came . 

Devon devon devon ... duude you are my bestie wifey sistaaaaaaaaaaa lova. You made all of this this possible , you make me soo happy . I love u forever . &hearts; &hearts; &hearts; Lastnight was amazing :-)

<33 &hearts; <3 &hearts; &hearts; &hearts; <33 &hearts; &hearts; <3 &hearts; <33"
"eventtime","2005-09-03 11:02:00"
"current_moodid","49"
"url","http://myboylillipop.livejournal.com/78532.html"
"userid","10611"
"itemid","305"
"event","man o man ... sweeeeeeeeeeet 16 ... 2 days :-)


sooo excited , love love L&hearts;OVE my girls ... devon hasya april vida raquel sarai ... WA&hearts;WA"
"eventtime","2005-08-31 17:05:00"
"current_moodid","18"
"url","http://myboylillipop.livejournal.com/78131.html"
"userid","10611"
"itemid","304"
"event","<P><FONT size=7>RA ... <EM>back in action !!</EM></FONT></P>
<P>wow that was just a little bit lame ... anywho , I am excited for school . </P>"
"eventtime","2005-08-30 11:56:00"
"current_moodid","34"
"url","http://myboylillipop.livejournal.com/78071.html"
"userid","10611"
"itemid","303"
"event","sooo I am back in LA ... and the first thing I see when I get off the plane is a black lady with no teeth that was probably crazy yelling at one of the bag boys at the air port . it was pretty sick .

I realized that I never update my livejournal , I also realized that ...

Liking someone who lives far away hurts like a bitch .

I miss Hasya Sarai Raquel Danielle Devon and Vida ... oo and Karl and Mark ...

soo anywho ... Nantucket was really good and really sad ... got some free rides from Mark karl and vida ... hmm and thats all I can really think of right now . 


sooo comment please. &hearts;"
"eventtime","2005-08-22 21:40:00"
"current_moodid","60"
"url","http://myboylillipop.livejournal.com/77706.html"
"userid","10611"
"itemid","302"
"event","So ... it has been awhile since I have talked about Mark or Karl on this old thang ... ** BUT **

...in 2 days ... Vida and I are going to good ol' Nantuckettyyyy tuck tuck tuck ... 


&hearts; SO YEAH &hearts;


... Thats all I really have to say :-) 

tee hee ... see you in 13 days <33"
"eventtime","2005-08-08 12:16:00"
"current_moodid","99"
"url","http://myboylillipop.livejournal.com/77512.html"
"userid","10611"
"itemid","301"
"event","sooooo ... there is this place , that I love . And there are a couple of people that go along with that place , that I just so happen to love too . 


AND GUESS WHAT ?!?!?


... &hearts; 5 days &hearts; wahoooooooooooooo



PS ... HAPPY B DAY PARTY HASYA !!!!!!!!!!!!! strip'n  fo you tonight boo ;-) &hearts;

PPS ... love mah gurllzzzzzzzzz &hearts;"
"eventtime","2005-08-05 11:59:00"
"current_moodid","117"
"url","http://myboylillipop.livejournal.com/77231.html"
"userid","10611"
"itemid","300"
"event","Summer summer summer ... 

... what to say ?

There has deffinetly been some drama so far , but I am not going to let it bother me . Nope , not one bit ...

I can't wait to go to Nantucket , ooo man absolutly can NOT wait :-) &hearts; &hearts; &hearts; &hearts;  &hearts; &hearts;


Why is Laguna Beach sooo addicting ?? haha &hearts;"
"eventtime","2005-07-16 14:47:00"
"current_moodid","99"
"url","http://myboylillipop.livejournal.com/76804.html"
"userid","10611"
"itemid","299"
"event","Wow ... I miss you .


... off to la casa de mi esposa !! AYE AYE AYE !!!


So far this summer has been a lot of fun ...


.... I just wish I was still in New Mexico with Hasya , it is amazing out there 

&hearts; &hearts; &hearts; &hearts; &hearts; &hearts; &hearts;

BOYZZZ night out, miss you Tommy &hearts;"
"eventtime","2005-07-08 17:44:00"
"current_moodid","93"
"url","http://myboylillipop.livejournal.com/76720.html"
"userid","10611"
"itemid","298"
"event","Why does it hurt me more when people re enter my life, than when they leave it . I am so confused ...

... Thanks a lot .


15 more days ... yes &hearts;"
"eventtime","2005-06-09 18:23:00"
"current_moodid","14"
"url","http://myboylillipop.livejournal.com/76346.html"
"userid","10611"
"itemid","297"
"event","Today ... was a warm cloudy crazy fun musical yummy spontanious day ...


... just how I like em . 


I am ready for summer , I am ready to travel . LA is boring . I am ready for a road trip with my girls <3


&hearts; &hearts; &hearts; &hearts; &hearts; &hearts; &hearts;"
"eventtime","2005-06-04 20:01:00"
"current_moodid","113"
"url","http://myboylillipop.livejournal.com/76043.html"
"userid","10611"
"itemid","296"
