"names","values"
"itemid","22"
"event","hey guys, sry to say, but im done with this journal, i will still have my graphix communITY, and my graphix journal, and my new journal at greatestjournal.com
www.greatestjournal.com/users/lip_gloss587/
im only deleting this journal cause i like greatest journal soo much more! u can have HUNDREDS of icons, and u can put styles on it that u cnt put on here, so please delete this journal, but dnt delete the community or the graphix journal, thanx <3"
"eventtime","2004-05-02 18:02:00"
"url","http://lip-gloss587.livejournal.com/5694.html"
"userid","8958"
"itemid","15"
"event","hey everyone! i now have a graphics journal: 
http://www.livejournal.com/users/candiikiises_/
comment to be added everyone! hehe thanx
anyway...dnt delete this journal from ur friends casue i will STILL HAVE THIS one..lol..kk but i gotta go i got a shit load of homework..ttyl..mwaz"
"eventtime","2004-03-07 13:20:00"
"url","http://lip-gloss587.livejournal.com/3983.html"
"userid","8958"
"itemid","3"
"event","hey everyone! my journal is..
<img src=http://img25.photobucket.com/albums/v76/lipgloss587/friendsonlyparame.gif>

*i'd love to b friends wit u guys so b sure to drop me a comment and i will deff. say yes!..just make sure u comment often on my enteries..hehe <33"
"eventtime","2004-02-19 22:59:00"
"url","http://lip-gloss587.livejournal.com/859.html"
"userid","8958"
