"names","values"
"itemid","127"
"event","wow i haven't updated in like forever! I really don't use the computer that much but i think i'll start using this journal again. Snowball tonight!! can't. Two snow days in a row! THursday and Friday off it was awesome. high school is kewl i'm doing good. i'm playing basketball for the freshmen team and last tuesday i played with the JV team.. yesterday i blew up the microwave. do you know that you can't hard boil an egg in the microwave."
"eventtime","2005-02-12 09:29:00"
"current_moodid","43"
"url","http://emily-bemily-6.livejournal.com/32749.html"
"userid","4553"
"itemid","126"
"event","brendan and i broke up so i'm single again. Yankees lost and i'm so crushed they should have creamed boston halloween is almost here and i'm so excited i love halloween but this year i'm not sure what i want to be. 

post and give me some ideas!"
"eventtime","2004-10-25 15:49:00"
"current_moodid","101"
"url","http://emily-bemily-6.livejournal.com/32452.html"
"userid","4553"
"itemid","125"
"event","i don't know when the last time i updated my journal so i decided to do it today.

yeah well today was just another normal school day. but today we had late start so we got to go in at 9 yeah! i love late start wednesday's. i had practice today for field hockey i think we ran 3 miles or something. i have a homegame tomorrow 5:15! yeah people have to come it's only right but yeah i haven't talked to brendan about homecoming yet and i thik i should but we haven't been talking much since school started and it feels kind a weird i really want to hang with him over the weekend! well it is really cold in my room. I GOT INTERNET IN MY ROOM NOW!!! so now i don't have to go downstairs to go on the computer i'm so happy about that.well somebody call me to make palns for over the weekend!"
"eventtime","2004-09-15 21:02:00"
"url","http://emily-bemily-6.livejournal.com/32114.html"
"userid","4553"
"itemid","124"
"event","well high school has been awesome! i though it would be a lot scaryer but it was fun. well not fun but it was ok a lot more freedom them u have in middle school. i had my first field hockey game on friday and we lost 1-0 i did good and it was so much fun....   i haven't got to hangout with a lot of people but on sat. a bunch of us went to bennots and then walked to the beach and ate there and just hung out till 10. it was so much fun. well school starts again on tuesday then late start wed. !!!! i can go in at 9 instead of 7:45 yyeaaaahh then second game that day too!!! its getting chilly here it really feels like fall instead of summer. I can't wait till halloween it one of my favorit holidays. hey anybody want to hang out of the weekend to see a movie or just hangout.

call me 1-207-*51-3836"
"eventtime","2004-09-06 20:31:00"
"current_moodid","40"
"url","http://emily-bemily-6.livejournal.com/31823.html"
"userid","4553"
"itemid","123"
"event","i'm not going ot be around till wed. because my uncle died and i'm oing to the wake and funeral. you can call me on my cell to talk.... 251-3836"
"eventtime","2004-08-20 19:18:00"
"current_moodid","129"
"url","http://emily-bemily-6.livejournal.com/31650.html"
"userid","4553"
"itemid","122"
"event","ahh to day was ok i'm so bored and i really want to hangout with Brendan but his family's up so....

i saw the president today he drove past my rode this morning on his way back to where ever he's going it was kewl they go ike 80 mph and there's like 30 cars in front and behind him.

went to the beach and the surf shop i wanted some surf mags. but they didn't have any:(

finished surf camp friday was SO MUCH FUN!!! i got the most determind award and a really kewl necklece. i'm thinking of buying a board before summers over not sure yet though.

call me to hang out over the week... PLEZ!!!!!!"
"eventtime","2004-08-08 15:46:00"
"current_moodid","9"
"url","http://emily-bemily-6.livejournal.com/31421.html"
"userid","4553"
"itemid","121"
"event","kristy's party was really fun! man hunt was kinda bad but really good. but it was so much fun and i stayed up so late but. 


                           CALL ME!!!

i had surf camp today it was so cool i rode my first wave and everything i did good and it was so much fun."
"eventtime","2004-08-02 18:56:00"
"current_moodid","84"
"url","http://emily-bemily-6.livejournal.com/31175.html"
"userid","4553"
"itemid","120"
"event","hey wat u think of the journal and the new colors and icon?

hey anybody want to hang this weekend?

call me!"
"eventtime","2004-07-19 22:08:00"
"current_moodid","5"
"url","http://emily-bemily-6.livejournal.com/30765.html"
"userid","4553"
"itemid","119"
"event","i haven't hung out with any of my friends in weeks! or so it seems. i'm so bored and really need to hang out. somebody please call me to do anything i'm free. *85-2343"
"eventtime","2004-07-15 18:19:00"
"current_moodid","38"
"url","http://emily-bemily-6.livejournal.com/30582.html"
"userid","4553"
"itemid","118"
"event","had an all-star game yesterday night st biddo! we won 18-16 i got a double that went WAY out into cent. field. we played in the rain and i was really cold and wet. we played 4 hours 5:30-9:30! we had to play under the lights but we beat york and now we're going to beat biddo today 5:30 @ msk if anybody wants to come!"
"eventtime","2004-07-14 15:33:00"
"current_moodid","52"
"url","http://emily-bemily-6.livejournal.com/30449.html"
"userid","4553"
"itemid","117"
"event","had a baseball game yesterday! we won it was our last game and wat a last game it was. i played center feild and wa blinded by the sun! then i was walked my first time up and i stole all the way to third and then there was a passed ball so i went home only to have the ball chucked at my knee! i was safe but my knee was killing me so i started to cry and i was another player that was on third coming home so i tryed to get up while still in pain only to have the third basemen throw the ball and hit me again but this time in the hip so then i went down again and crushed my knee! i was out the rest of the game and my knee is KILLING ME!!!! it hurts so much i had to be helped off the feild but the important thing was that i was safe at home!
i have to rap my knee to keep it straight because it hurts so much! then we had a pizza party and that was fun i sat in a chair with my leg up with ice and ate pizza"
"eventtime","2004-07-01 12:05:00"
"current_moodid","27"
"url","http://emily-bemily-6.livejournal.com/29959.html"
"userid","4553"
"itemid","116"
"event","on sun. went skim boarding wit linz! it was so much fun i had a blast and pushing linsey in the water was fun! i haven't skim boarded in a long time it was so much fun it got cold after a while

softball game today it was kewl i was really good in the feild but i was in a slump today"
"eventtime","2004-06-28 21:28:00"
"current_moodid","27"
"url","http://emily-bemily-6.livejournal.com/29840.html"
"userid","4553"
"itemid","115"
"event","so bored today! i need to get out of the house or i'm gonna go nuts! anybody want to go to the movies with me later or just hang out?

call me 251-3836"
"eventtime","2004-06-27 13:14:00"
"current_moodid","5"
"url","http://emily-bemily-6.livejournal.com/29596.html"
"userid","4553"
"itemid","114"
"event","i was so confused yesterday about a bunch of things i wnet walking in the rain.... it helped me think... i love walking in the rain a big down pour it clears my mind and lets me think straight..... u should try it next time there is a big down pour call me and we can go walk in the rain!


yeah i know i'm weird it just workes 4 me...

anybody want to go to the movies i really need to get out of the house everybody is driving me crazy and i can only lock my self in my room for so long....

call me 251-3836"
"eventtime","2004-06-26 13:45:00"
"current_moodid","106"
"url","http://emily-bemily-6.livejournal.com/29414.html"
"userid","4553"
"itemid","113"
