"names","values"
"itemid","10"
"event","<img src=""http://img78.photobucket.com/albums/v287/littlec/no.jpg"">

big fans right here

<img src=""http://img78.photobucket.com/albums/v287/littlec/conspirators.jpg"">

and of them"
"eventtime","2004-07-10 03:54:00"
"url","http://little-c-916.livejournal.com/2696.html"
"userid","9005"
"itemid","9"
"event","I LOVE MYSELF SO MUCH/TARA"
"eventtime","2004-07-01 13:23:00"
"url","http://little-c-916.livejournal.com/2464.html"
"userid","9005"
"itemid","8"
"event","<img src=""http://img78.photobucket.com/albums/v287/littlec/thoden.jpg"">

no comment"
"eventtime","2004-06-27 01:34:00"
"url","http://little-c-916.livejournal.com/2081.html"
"userid","9005"
"itemid","7"
"event","<img src=""http://img78.photobucket.com/albums/v287/littlec/jr_and_alex_fuck_you_copy.jpg"">

AAAAAAAAARRRRRRRRRRRRGGGGGGGGGGG!!!!"
"eventtime","2004-06-27 01:18:00"
"url","http://little-c-916.livejournal.com/1836.html"
"userid","9005"
"itemid","6"
"event","and splooging"
"eventtime","2004-02-15 01:33:00"
"url","http://little-c-916.livejournal.com/1723.html"
"userid","9005"
"itemid","5"
"event","theres this kid jeff hes so fucking gay. hes obsessed with himself haha....hey guess what....the guys are over we talked about jerking off before"
"eventtime","2004-02-15 01:32:00"
"url","http://little-c-916.livejournal.com/1525.html"
"userid","9005"
"itemid","4"
"event","the answer song: update yer journasl
lil see 916: alright"
"eventtime","2004-02-05 22:58:00"
"url","http://little-c-916.livejournal.com/1158.html"
"userid","9005"
"itemid","3"
"event","woah man i think i have friends"
"eventtime","2004-01-27 01:31:00"
"current_moodid","5"
"url","http://little-c-916.livejournal.com/834.html"
"userid","9005"
"itemid","2"
"event","today, went bowling with tara rose aj pat kyle brian(this kid) enza and some hot girl. i did really bad. and this other girl was there she was hot too. well thats all i have to say about that."
"eventtime","2004-01-23 23:30:00"
"current_moodid","82"
"url","http://little-c-916.livejournal.com/732.html"
"userid","9005"
"itemid","1"
"event","this is my very first post on my very new, fine and dandy LiveJournal!"
"eventtime","2004-01-22 21:36:00"
"current_moodid","44"
"url","http://little-c-916.livejournal.com/427.html"
"userid","9005"
