"names","values"
"itemid","305"
"event","i think i'm ready to finally let my end of the rope go.

my palms have been burnt for nearly ten years.

the world is too precious to quit.

my life doesn't mean much, it's not vanity that i live for.

i want to absorb the universe until my body won't allow it anymore.

i'll keep going, but not here."
"eventtime","2012-11-24 16:07:00"
"url","http://bandagekun.livejournal.com/78163.html"
"userid","1370"
"itemid","304"
"event","can hardly breathe








laying on the carpet






cobwebs in my lungs





sleep"
"eventtime","2011-12-13 02:33:00"
"url","http://bandagekun.livejournal.com/78028.html"
"userid","1370"
"itemid","303"
"event","<p>it took this long for it to sink in. </p><p>what I went through last year is nothing compared to the paralysis I feel now. </p><p>i feel that this blow only adds further gray to this wraith. </p><p>there is most literally nothing left. </p><p>this is a hurtful thing to say, but it is the truth inside my heart. </p><p><span style=""font-size: x-small;""><i>Posted via <a href=""http://m.livejournal.com/iphone/link"">LiveJournal app for iPhone</a>.</i></span></p>"
"eventtime","2011-11-22 08:53:00"
"url","http://bandagekun.livejournal.com/77665.html"
"userid","1370"
"itemid","302"
"event","what feels like watery ants
tickling the nerves on 
my chin and cheeks
feel like pale shadows 
of the ones that came before

as if my very eyes are
becoming hollow
unable to produce even
respectable agents 
of my pain
too light 
to be given merit
fast to fade 
into traces of tasteless salt"
"eventtime","2011-10-21 20:54:00"
"url","http://bandagekun.livejournal.com/77499.html"
"userid","1370"
"itemid","301"
"event","<lj-embed id=""4""/>"
"eventtime","2011-10-18 23:51:00"
"url","http://bandagekun.livejournal.com/77101.html"
"userid","1370"
"itemid","300"
"event","suddenly i miss Polarischan so much.

she was my best friend for a long time.

i hope i treated her well enough while she was with me, and never left her wanting."
"eventtime","2011-05-08 00:06:00"
"url","http://bandagekun.livejournal.com/76934.html"
"userid","1370"
"itemid","299"
"event","<lj-embed id=""3""/>"
"eventtime","2011-03-10 10:50:00"
"url","http://bandagekun.livejournal.com/76584.html"
"userid","1370"
"itemid","298"
"event","<center><img src=""http://www.lindabrookshirschman.com/Galleries/photos/l2bpotential.JPG"">"
"eventtime","2011-01-09 18:18:00"
"url","http://bandagekun.livejournal.com/76322.html"
"userid","1370"
"itemid","297"
