"names","values"
"itemid","3"
"event","Its really sad that i was so ready to move home and now i am so ready to go back... MY SISTER IS DRIVING ME SO CRAZY.... SERIOUSLY!!!  SHe is such a witch... BUt anyway i am glad to be home because all of my friends are here... that is good! But there is nothing to do in laurel ms but sit around and be bored to death... i am angry because my computer is still "" OUT OF ORDER"" so I am having to use my parents which in turn forces me to see my spoiled sister! ahhh! i just cant seem to get away!!"
"eventtime","2004-12-20 12:04:00"
"current_moodid","95"
"url","http://hazelology.livejournal.com/982.html"
"userid","6144"
"itemid","2"
"event","Hello all, I am now officially stressed... i had a finial at 8 this morn and  i have one in an hour!  Plus I have been packing all week for the big move!!!  Dot has not really been agreeing with me lately, i havent been feeling very good.  Trey doesnt even know that I have started this journal even though he hounded me about it for weeks.  Maybe he will realize it soon...haha!  Umm well I am very excited to be moving back to Laurel, I cant wait...  I miss Jenn tons!  I cant wait...  What do yall think about my boyfriend workin  off shore??? Let me know!  
i love chris"
"eventtime","2004-12-09 17:08:00"
"current_moodid","97"
"url","http://hazelology.livejournal.com/725.html"
"userid","6144"
"itemid","1"
"event","I am sitting here in the math lab at South AL having lots of fun trying to start up this journal thingy... I have like 3 mins before my Cal class so I will make this one short and sweet... I really do not know when i will be able to post next because i have finals next week and moving back to MISSISSIPPI woo hoo!  But dont give up on me guys I'll be around! O by the way I am engaged now.. yay!"
"eventtime","2004-12-02 17:50:00"
"current_moodid","40"
"url","http://hazelology.livejournal.com/443.html"
"userid","6144"
