"names","values"
"itemid","371"
"event","today i'm 20, that sucks."
"eventtime","2007-10-05 17:39:00"
"url","http://liketheshoe.livejournal.com/94985.html"
"userid","8812"
"itemid","364"
"event","it really fucking sucks when you live in new jersey and your 3 best friends live scattered throughout the midwest. :("
"eventtime","2007-09-23 14:29:00"
"url","http://liketheshoe.livejournal.com/93275.html"
"userid","8812"
"itemid","1"
"event","<center><a href=""http://photobucket.com"" target=""_blank""><img src=""http://i16.photobucket.com/albums/b22/twinkley/l_917d6082f31f5d60df73a780b27597a7.jpg"" border=""0"" alt=""Photo Sharing and Video Hosting at Photobucket""></a>

frrrrrrrrrrrriends :)"
"eventtime","2005-03-24 15:48:00"
"url","http://liketheshoe.livejournal.com/393.html"
"userid","8812"
