"names","values"
"itemid","72"
"event","<P>ok, im kicking everybody out of this fucking journal so comment to be added close friends only. and add <lj user=""__date_rape"" />&nbsp; </P>
<P>&nbsp;</P>
<P>-#2</P>"
"eventtime","2004-10-24 17:37:00"
"current_moodid","59"
"url","http://sillouetteforme.livejournal.com/18489.html"
"userid","13895"
"itemid","65"
"event","Yea couldnt even start were things went wrong today, but i'll just bitch in my other journal and save you all the reading time unless you want to know, so add ____44_caliber <3"
"eventtime","2004-09-13 18:13:00"
"current_moodid","24"
"url","http://sillouetteforme.livejournal.com/16809.html"
"userid","13895"
"itemid","64"
"event","Im just now laying back and taking in the music power of the smiths. Simply amazing, i never want it to stop playing. Kinda wish i did more this weekend. Call me tomorrow to hangout<3"
"eventtime","2004-09-12 20:00:00"
"current_moodid","68"
"url","http://sillouetteforme.livejournal.com/16606.html"
"userid","13895"
"itemid","63"
"event","Ok first time being home since 6:40 A.M of friday. So just by what i said it was a good weekend. This is going to be long i think, sorry. 

Friday-After school and didnt end until 9 (smoking hours).
Ryan, Billy, Colin, and I were smoking at the fence so me and ryan smoked a bowl to ourselves cause it was our weed. A cop drives up the black path. He stops starts talking to us, then he says empty your pockets. Ryan has 2gs in his hand that cop doesnt notice the whole time as he searchs Ryan. The he searchs me finds nothing, But just before he gets to billy he gets another call that kids were running from the skatepark. If he searched billys bag we would have been fucked. 1g, a bowl, and it smells like straight up weed. So we really lucked out.

Saturday-We just smoked, but i was on the edge of passing out, really fun day and night.

Sunday-Band practice.

I still have a shit load of homework but i lost my bag with it all in it, so im fucked. Im gone for now, farewell meat lovers!!!<3"
"eventtime","2004-09-12 17:39:00"
"current_moodid","92"
"url","http://sillouetteforme.livejournal.com/16339.html"
"userid","13895"
"itemid","62"
"event","Tell me whats so perfect about my life for everyone to be saying that lately? <3"
"eventtime","2004-09-06 21:00:00"
"current_moodid","24"
"url","http://sillouetteforme.livejournal.com/16084.html"
"userid","13895"
"itemid","61"
"event","My new journal is fucked up so if anyone wants to fix it for me, they can do what ever the fuck they want to with it, comment please <3"
"eventtime","2004-09-05 10:39:00"
