"names","values"
"itemid","6"
"event","nothing happend at all today!"
"eventtime","2005-01-05 15:42:00"
"current_moodid","31"
"url","http://wishawaymytears.livejournal.com/1559.html"
"userid","16905"
"itemid","5"
"event","Today was actually retty funny....i wasn't expecting that! But hey that is ok!

Today in Science it was wicked funny! Rico asked the teacher way girls had curves!!He is so funny i love that kid! Then in Math Alex always cheers me up!! i love him too...FOUR all the way! In L.A Ryan is hallarious...but coming close to the whole teachers pet thing! lol jk kid!In s.s nothing ever happens!!

LalOwaVysE

me"
"eventtime","2005-01-03 15:30:00"
"current_moodid","5"
"url","http://wishawaymytears.livejournal.com/1507.html"
"userid","16905"
"itemid","4"
"event","HAPPY NEW YEAR!!

I hope 2005 is so much better then 2004! 2004 was the worst year ever! 

I can't wait for school to be over with 7th grade sucks! Well at least i have my two best friends to hang with and talk to and know they are listening! JORDAN STRAND and LINDSEY HUDSON  I love you i have no clue what i would do without them!

Jordan and Lindsey slept over last night! We went to bed at like 3 cause my dad could hear us from up UP stairs!! oops! But we got some HAWT pictures! http://www.picturetrail.com/gallery/view?username=xoxamoraxox&x=14&y=14  << yeah you know want to click it!! just do it! 

We rented another funny movie...and we are going to watch that once we are done eating!! 

HAIR!!! yea always and forever

LalOwaVysE

me"
"eventtime","2005-01-01 15:42:00"
"current_moodid","56"
"url","http://wishawaymytears.livejournal.com/1110.html"
"userid","16905"
"itemid","3"
"event","Hanging out with the lovley Jordan and Lindsey...((wish you were them)) yea you know it!

cutest song i have ever heard...
""Because You Live""

Staring out at the rain with a heavy heart
It's the end of the world in my mind
Then your voice pulls me back like a wake up call
I've been looking for the answer
Somewhere
I couldn't see that it was right there
But now I know what I didn't know 

Because you live and breathe
Because you make me believe in myself when nobody else can help
Because you live, girl
My world has twice as many stars in the sky

It's alright, I survived, I'm alive again
Cuz of you, made it though every storm
What is life, what's the use if you're killing time
I'm so glad I found an angel
Someone
Who was there when all my hopes fell
I wanna fly, looking in your eyes

Because you live and breathe
Because you make me believe in myself when nobody else can help
Because you live, girl
My world has twice as many stars in the sky
Because you live, I live

Because you live there's a reason why
I carry on when I lose the fight
I want to give what you've given me always

Because you live and breathe
Because you make me believe in myself when nobody else can help
Because you live, girl
My world has twice as many stars in the sky

Because you live and breathe
Because you make me believe in myself when nobody else can help
Because you live, girl
My world has everything I need to survive

Because you live, I live, I live

We are taking some HAWt pictures tonight! YEAY!! Getting a little dirty ((think about it))

2005< HAPPY NEW YEAR!! spent the first second of that with my best friends ever!=)

Hoping our relsolutions come true ((wishes))

NAPOLEN DYNIMITE!! GOOOOSH!!! bring my chapstick!! FLIPPEN IDIOT!! I like your puffy sleeves!! ((TELL ME MORE OF THOSE SAYINGS!)) best movie ever me and my cousin ((scott)) watched it three times!!

Gatta go get busy!! ((lol jkjk)) ;)

LalOwaVysE
J N L
o i i
r c n
d h d
a o s
n l e
  e y
^man that took time"
"eventtime","2005-01-01 01:50:00"
"current_moodid","59"
"url","http://wishawaymytears.livejournal.com/974.html"
"userid","16905"
"itemid","2"
