"names","values"
"itemid","104"
"event","I'm so sick of my fucking life i want to start over. All i hear everyday is my mom bitching at me about what i don't do basically telling i've failed her again. I really think she hates me or didn't want me she makes me feel like i was a fucking mistake. Wheres the exit when you need it."
"eventtime","2005-05-28 00:00:00"
"current_moodid","96"
"url","http://murder-perfect.livejournal.com/26700.html"
"userid","10544"
"itemid","103"
"event","VGhlIHRvbmUgZnJvbSB0aGUgcGhvbmUgZHJvd25zIG91dCB0aGUgc2lsZW5jZSBpbiB0aGUgcm9vbQ0KQXdha2UgZnJvbSBkcmVhbXMgdGhhdCB3aWxsIG5ldmVyIGNvbWUgdHJ1ZQ0KTXkgZXllcyBidXJuIHdpdGggdGhlIG1vcm5pbmcgZ2xhcmUNCk9ubHkgdG8gcmVhbGl6ZSB0aGF0IG15IGRheSBoYXMgb25seSBiZWd1biANCk51bWIgdG8gdGhlIGNvbGQgd2F0ZXIgdGhhdCBncmFjZSBteSBib2R5DQpUaGUgdXN1YWwgcm91dGluZSBpcyBwdXQgaW4gcGxheQ0KQSBjaGFuZ2UgaW4gcGFjZSBpcyB3aGF0IG9jY3VwaWVzIG15IGhlYWQgZm9yIHRoZSBkYXkNCldpdGggdGhlIHN1bnNldCwgSSBjYW4gb25seSBhd2FpdCB0aGUgbmlnaHQNCkVhY2ggc3RhciBzaGluZXMgc28gYnJpZ2h0bHkgYWJvdmUgbWUNCknigJltIGVhc2lseSBicm9rZSANClRoZSBkYXkgaXMgb3ZlciB3aXRoIG1lbW9yaWVzIHRvIHJlbWVtYmVyDQpMYXlpbmcgb24gcHJvbWlzZSB0aGF0IEkgbmV2ZXIgbWFkZQ0KQXNsZWVwIEkgY2FuIGlnbm9yZSB0aGUgd29ybGQ="
"eventtime","2005-03-16 00:48:00"
"url","http://murder-perfect.livejournal.com/26466.html"
"userid","10544"
"itemid","102"
"event","ok so this weekend was fun might i say. i stay the nite at des house hahah is all i have to say about that nite and moring.The rest i spent in my bed sleeping it was just wonderful.On friday des said ""FUCK YOU"" to me and it was awsome i know it ment i love u. anyways today is my only day off this week umm i think its time for a nap.."
"eventtime","2005-01-18 17:04:00"
"current_moodid","31"
"url","http://murder-perfect.livejournal.com/26211.html"
"userid","10544"
"itemid","101"
"event","well everything has been going good. I got a job at Jamba Juice which I'm very happy about. I see that a lot of things are getting better which is awsome.....I can finally throw away the fake smile and wear my really one."
"eventtime","2005-01-05 19:56:00"
"url","http://murder-perfect.livejournal.com/25951.html"
"userid","10544"
"itemid","100"
"event","Merry Christmas everyone. Hope u all got what u wanted for christmas."
"eventtime","2004-12-25 17:16:00"
"current_moodid","68"
"url","http://murder-perfect.livejournal.com/25658.html"
"userid","10544"
