"names","values"
"itemid","24"
"event","hi! well lastnight i updated so its in here as 2day.. but um i went to bed around 5 this morning.. me n becca were crazy lastnight 8-).. then i woke up around 10:30 n went back 2 sleep til like 12.. then my mom n dad decided to leave 2day to come home instead of tomoro.. so i cleaned & stuff.. chloe started puking 3 times n it was grossss(we left it for jake to clean up, hahah) thenn meya and jessie n cory came over and swam n layed out.cory went n got us wendys.. but then they left & i realized it was already 7 so i made dinner alllll by myself.. i was proud. well now my mom n dad are home n they drove home allies new car.. a red outty. its really cute.. but im gonna go so bye!*"
"eventtime","2005-07-10 09:56:00"
"current_moodid","49"
"url","http://rachelshorac09.livejournal.com/6368.html"
"userid","12526"
"itemid","23"
"event","well.. 2day i didnt do nething but then i showered & got ready then monica came over 4 a lil bit.. then we went to the mall//movies.. we probably saw the gayest movie ever :-* umm.. then we stayed outside for a lil bit after thenn walked over to dicks 2 see alisha and BARRY came!! woo.. we madeout twice. haha jk.. thenn alisha took me home & lindsey came over.. n we watched hitch & ordered pizza.. then she went home at like 1:30 n nowwwww me n becca are sitting here, she creeps me out bcuz she says ppl are in the house, now i feel like im being watched :-[ k well bye!*

""think of little lambs naked""
  --becca shorac. hahahahahaha"
"eventtime","2005-07-10 03:46:00"
"current_moodid","49"
"url","http://rachelshorac09.livejournal.com/6138.html"
"userid","12526"
"itemid","22"
"event","another boring night in the house.. 2day i went to monicas after my parents left for boston for a few days.. n we went to dairy queen n monica got chinese.. but then jake picked me up around 7 and came home n he left for a meeting then brought me home a frosty.. n then we watched the pacifier. noww im watching the andy milonakis show. woooooooooooo =) but uh.. ok bye.

I've learned that goodbyes will always hurt, pictures never replace having been there, memories good or bad will always bring tears, words cant replace feelings, the truth will always kill, people will always remember how you made them feel, & sometimes things you want the most you just cant have..."
"eventtime","2005-07-08 11:53:00"
"current_moodid","30"
"url","http://rachelshorac09.livejournal.com/5786.html"
"userid","12526"
"itemid","21"
"event","<P><FONT color=#ff0000><A href=""http://www.avatarhell.com/avatar/Personal/avatar.php?id=3986&amp;dl=1""><IMG src=""http://avatarhell.com/a/avatarhell_twiztidxninjette_Meant.jpg"" border=0></A>&nbsp;hey.. welll 2day wasnt the best day. some ppl make me sorta just sad the way they act &amp; if they have something against u, why dont they just tell you? ohwell.. i guess.&nbsp; </FONT></P>
<P><FONT color=#ff0000>2day i didnt do nething at all but clean &amp; shower... then ate dinner &amp; after that i went out and played basketball with my brother jacob &amp; we played around the world and he def. won that game.. then we&nbsp; played p-i-g and i def. won that game.. hehe. im sweet at it :).. thenn i started shooting from the pool area the little steps goin up to it and me n him both got 8 shots and it was like a mile away from the hoop.. i didnt make it but he made it on his 7th try :( oo well then meya came n her n allie went on the trampoline.. while me n jake threw the football &amp; he tought me how to throw spiral.. dun be jealous. hehe.. thenn&nbsp;he started laughing at me and i couldnt really breathe from laughing.. bcuz my 2 fingers on my right hand started shaking and wouldnt stop andd it was just funny. ahahaha.. but now they stopped... thank god. uh.. london had attacks 2day.. and yes i was def. there 8-).. thenn we went on the trampoline w/ meya n allie ..it was fun.. then i came in &amp; just sat around.. my family is watching hitch but i dun wanna watch itt.. i only like 1 part when his face gits all puffy :) hahahaha.. wellll im gonna go find sumthing 2 do.. byebye!*</FONT></P>"
"eventtime","2005-07-07 10:03:00"
"current_moodid","92"
"url","http://rachelshorac09.livejournal.com/5536.html"
"userid","12526"
"itemid","19"
"event","<P>hi! well.. this morning was fun.. i was at toni jos n i layed around n stuff w/ every1.. then went on the trampoline w/ ppl.. &amp; made food? then i eventually left at 4. i think im gonna move in with them :) haha.. well then jake picked me up n we got becca time hortons n we came home..&nbsp;n i cooked dinner w/ becca &amp; waited for my mom to get home from robinson w/ allie.. &amp; we ate dinner.. jake went back 2 akron for a couple days.. n i didnt do anything 2night at all :( but i think im gonna stop writin cuz i have nothing 2 write. later onnnn* </P>
<P><BR><FONT color=#ff6600><FONT size=5>Tell me im amazing and why; <FONT color=#ff99ff>Tickle me even if i say stop, you know i love it</FONT>. <FONT color=#33ccff>Hold my hand</FONT>; Tell me im beautiful; Tell me im the most amazing girl you know; Tell me stoopid jokes, whatever it takes to make me <FONT color=#cc33cc>laugh</FONT> .. Let me wear your clothes;&nbsp; <FONT color=#ffcc33>Do things that make me smile</FONT></FONT></FONT></P>"
"eventtime","2005-07-06 12:03:00"
"current_moodid","49"
"url","http://rachelshorac09.livejournal.com/5042.html"
"userid","12526"
"itemid","20"
"event","hey.. well um i have no life, and this day might be the boringest day ever. monica wanted me to go to the movies but she just like went to her grandmas party? ehm so who cares anymore. i woke up at like 1:30 & cleaned.. and thats about it. i have nothing to write about & i think im gonna go eat dinner even though its already 8:13. so k bye."
"eventtime","2005-07-06 08:15:00"
"current_moodid","5"
"url","http://rachelshorac09.livejournal.com/5375.html"
"userid","12526"
