"names","values"
"itemid","77"
"event","you know what i hate most about ppl...when they lie. it pisses me off so much. you know who you are if you read this...dont let it happen again. i still love you but ill do something stupid if you do it again.


i love you."
"eventtime","2005-05-11 21:51:00"
"current_moodid","24"
"url","http://angelbabey885.livejournal.com/19932.html"
"userid","752"
"itemid","76"
"event","PGgyPkxKIEZyaWVuZHMgTWVtZSBieSA8bGogdXNlcj0iY29vbGVycSI+PC9oMj48c3R5bGUgdHlwZT0idGV4dC9jc3MiPi5lbWJyZXNwb25zZSB7Zm9udC13ZWlnaHQ6IGJvbGRlcjt9PC9zdHlsZT7igKIgWW91IG11c3QgdGVsbCA8c3BhbiBjbGFzcz0iZW1icmVzcG9uc2UiPiMyPC9zcGFuPiBwZW9wbGUgYWJvdXQgdGhpcyBnYW1lLjxiciAvPuKAoiA8c3BhbiBjbGFzcz0iZW1icmVzcG9uc2UiPiMzPC9zcGFuPiBpcyB0aGUgb25lIHRoYXQgeW91IGxvdmUuPGJyIC8+4oCiIDxzcGFuIGNsYXNzPSJlbWJyZXNwb25zZSI+Izc8L3NwYW4+IGlzIG9uZSB5b3UgbGlrZSBidXQgY2FuJ3Qgd29yayBvdXQuPGJyIC8+4oCiIFlvdSBjYXJlIG1vc3QgYWJvdXQgPHNwYW4gY2xhc3M9ImVtYnJlc3BvbnNlIj4jNDwvc3Bhbj4uPGJyIC8+4oCiIDxzcGFuIGNsYXNzPSJlbWJyZXNwb25zZSI+IzU8L3NwYW4+IGlzIHRoZSBvbmUgd2hvIGtub3dzIHlvdSB2ZXJ5IHdlbGwuPGJyIC8+4oCiIDxzcGFuIGNsYXNzPSJlbWJyZXNwb25zZSI+IzY8L3NwYW4+IGlzIHlvdXIgbHVja3kgc3Rhci48YnIgLz7igKIgPHNwYW4gY2xhc3M9ImVtYnJlc3BvbnNlIj4jODwvc3Bhbj4gaXMgdGhlIHNvbmcgdGhhdCBtYXRjaGVzIHdpdGggPHNwYW4gY2xhc3M9ImVtYnJlc3BvbnNlIj4jMzwvc3Bhbj4uPGJyIC8+4oCiIDxzcGFuIGNsYXNzPSJlbWJyZXNwb25zZSI+Izk8L3NwYW4+IGlzIHRoZSBzb25nIGZvciA8c3BhbiBjbGFzcz0iZW1icmVzcG9uc2UiPiM3PC9zcGFuPi48YnIgLz7igKIgPHNwYW4gY2xhc3M9ImVtYnJlc3BvbnNlIj4jMTA8L3NwYW4+IGlzIHRoZSBzb25nIHRoYXQgdGVsbHMgeW91IG1vc3QgYWJvdXQgWU9VUiBtaW5kLjxiciAvPuKAoiBhbmQgPHNwYW4gY2xhc3M9ImVtYnJlc3BvbnNlIj4jMTE8L3NwYW4+IGlzIHRoZSBzb25nIHRlbGxpbmcgeW91IGhvdyB5b3UgZmVlbCBhYm91dCBsaWZlPGJyIC8+PGEgaHJlZj0iaHR0cDovL3d3dy5jb21jbHViLm9yZy9sai9mc3F1aXoucGhwIj5UYWtlIHRoaXMgcXVpejwvYT4NCg0KDQoNCg0KSSBMT1ZFIE5BVEUgU09PTyBGUkVBS0lORyBNVUNIISEhIQ0KDQoNCmFuZCBqb3JnZSBrYXRpZSdzIHBldCBtb25rZXku"
"eventtime","2005-05-03 19:39:00"
"current_moodid","106"
