"names","values"
"itemid","7"
"event","<P><STRONG><FONT color=#993399>Hey!!! <BR>i just got from going to the tsunami bomb gig and it was coool i had such a good time when they were on, chris was with me and it was sooo nice i felt so wanted and he prob dont believe me still but i really am like SOOOOOOOOOO&nbsp;in&nbsp;LOVE with him hes everything to me i wish he wud believe&nbsp;me when i say it cuz i really mean it. i want him to be able to understand how i feel. im&nbsp;SOOOOOOO lucky to be with such a great guy hes SOOOOOOOOOOOOOOO AMAZING he has the&nbsp;BEST&nbsp;personality eva&nbsp;and is&nbsp;SOOOOOOOOO good lookin i&nbsp;CUDNT and&nbsp;WUDNT wanna wish for a betta person!!!!!!<BR></FONT></STRONG><STRONG><FONT color=#993399><BR>good nite xxx<BR><BR>p.s Chris if u read this <BR><BR>I REALLY DO LOVE YOU!!! </P></FONT></STRONG>"
"eventtime","2004-06-16 00:04:00"
"current_moodid","86"
"url","http://pr3tty-in-punk.livejournal.com/1952.html"
"userid","12150"
"itemid","6"
"event","<P><FONT color=#330099><STRONG>Well this day is what i like to call fucked up! Im really upset&nbsp;chris mite dump me and i love him so much and my mom is fucking screwing at me for any lil thing. Chris dont like being in a relationship with no more i think and i dont no wat i wud do if he ended it i cant imagine tryin to pretend that we were just friends n i dont have ne of the feelings i do have for him. every1 says were good togetha and i fort we were too but maybe i just blind to it cuz he doesnt seem to think so. i really think id have to try and forget him completely if he was to end it cuz i love him so much it be so hard to just pretend : (. why do i get happy n then just get kicked back down agen?? <BR><BR>Zoe xx</STRONG></FONT></P>"
"eventtime","2004-05-02 19:56:00"
"current_moodid","25"
"url","http://pr3tty-in-punk.livejournal.com/1600.html"
"userid","12150"
"itemid","5"
"event","<STRONG>i dont no what to do i got this really horrible feeling i no its like a completely change to like a few hours ago but chris doesnt seem very happy n is bored n stuff im really worried i really dont wanna lose him and im being such&nbsp;a drama queen but i really think summats up... i dont like thinkin about life without havin chris as my bf now let alone living it :( <BR><BR><FONT color=#3333ff size=6>(im such a drama queen!!!) </FONT></STRONG>"
"eventtime","2004-04-20 22:24:00"
"current_moodid","6"
"url","http://pr3tty-in-punk.livejournal.com/1435.html"
"userid","12150"
"itemid","4"
"event","<FONT color=#330033><STRONG>=@=@ i dont wanna go back to school!!!!!!:'( its depressing i wanna just start my study leave now cuz i really dont like going to school more than the average 16 year old lol!!! i hate almost all the ppl that go to that prison (except a few nice ppl) and even when i do go i do more work at home on my days off when im ""sick"" than when im at school :(... ahhhh well i dont think i can really do that much about it.... other than that im great even tho i get slightly paranoid now and then lol im sooooo happy with chris i dont think he understands how much he means to me sumtimes. crazy!! hehehe i wanna c him but im gonna have to wait til saturday ahhh well waiting will make saturday b</STRONG><FONT color=#000000>e</FONT><STRONG>tter i guess lol &lt;3 &lt;3 </STRONG></FONT>"
"eventtime","2004-04-20 18:17:00"
"current_moodid","68"
"url","http://pr3tty-in-punk.livejournal.com/1235.html"
"userid","12150"
"itemid","3"
"event","i'm chris and i'm at zoe's, we just had alot of sex and now shes's gone and fallen asleep on me, oh well i'll finish myself off 
xxxx"
"eventtime","2004-04-18 02:00:00"
"url","http://pr3tty-in-punk.livejournal.com/792.html"
"userid","12150"
"itemid","2"
"event","well! the world is against me today i got scared twice lol!! sarah hates me i think but atm i couldnt give a shite cuz she was pretty arrogant to me on sat just cuz i sed 1 thing by accident i miss being her friend but ahhh fuck it . also im pretty scared im gonna lose chris :( i love him n i hope he dont split with me if he gets this job =( 
Zoe xxx"
"eventtime","2004-03-29 21:22:00"
"current_moodid","61"
"url","http://pr3tty-in-punk.livejournal.com/652.html"
"userid","12150"
"itemid","1"
"event","<P><STRONG>wooo!!! i finally made one of these thing and this one must be the shittiest one here cuz i dont no wtf im doing!! but yeah neways today has bin boring like most sundays and i got abit worried earlier today cuz i think i dropped ellie in the shite and i also miss chris. im really happy for aliss and andy awwww bless them!! hehe</STRONG></P>
<P><STRONG>zoe xxx<BR><BR></STRONG></P>"
"eventtime","2004-03-21 20:36:00"
"url","http://pr3tty-in-punk.livejournal.com/393.html"
"userid","12150"
