"names","values"
"itemid","25"
"event","Hey! Well I'm the big 20! Andrew's visit went well, was a bit sad when he left though I cried a bunch =\ Any ways life is going okay, might get my friend's camero ^^ and got some more things to pay off this month like always...lance got me a cake for my birthday and put 20 candles on it! ans he took me shopping too ^^ he got me a note book with sushi on it and some bathroom stuff with asian writting on it and some sandles , make up and took me out to eat ^^ am i not a spoiled brat? :P My friend rick though is going back to iraq again....i'll miss you rick and if u die I'll be really mad at you...love yea rick and see you home soon. Brother is coming back from iraq soon ^^ yea!!!!! but he is marring an iraq weman....grrr.... XD anyways, term is going ok so far...I need to get back to class so talk to you later!!!!"
"eventtime","2005-08-27 10:32:00"
"current_moodid","125"
"url","http://ladydarkfoxx.livejournal.com/6577.html"
"userid","8463"
"itemid","24"
"event","HELLO OUT THERE! What's upppie???? I found this neay bear hat I'm gonna get my roomate kindra, it' s so cute, just for my kinndy bear LOL! Well my birthday is drawing nearer, YEA! Andrew is coming down in 12 more days :P still 2 weeks away XD HEE! Well first day of my new term today and I am not sure if this term will be a good one....anyways oh well take what I can and leave hell bbehind ^^ I payed off my electric, all of it today yea!!!! next will be the cable and phone ^^ anyways, I'm off to class so laters ^^"
"eventtime","2005-08-04 08:04:00"
"current_moodid","128"
"url","http://ladydarkfoxx.livejournal.com/6185.html"
"userid","8463"
"itemid","23"
"event","I'm sorry I haven't written lately I have had so m uch going on.....some I'm not to proud of....Andrew is coming down in 2 weeks, Birthday is coming up in 2 weeks...We kicked Allie, the free loader bitch out. She is gone now and of corse she couldn't do it peacefully...she tried to get kindra to kick me out but kindra stood up for me and told her off. Lost 3 friends that night Allie, Bruce, and what ever the other bastards name was. Now it's just me and Kindra in our condo. It is quit nice, two bedrooms and two bathrooms. I am still working on the german comic, on page 22! :P I also did a kick ass cover for the comic as well. It's sweet ^^ Any way I am sorry I didn't right back sooner but ALOT went on....some I don't want to quit share with everyone so....sorry. Any ways I'll talk to you soon."
"eventtime","2005-08-01 23:44:00"
"current_moodid","59"
"url","http://ladydarkfoxx.livejournal.com/6028.html"
"userid","8463"
"itemid","22"
"event","Man last night was great!!!! Even though I didn't get to talk to Andrew like I planned on but still i was great!!! My friend's cd came out and he signed it for me, now he better become rich and famous and then marcus signed his cd too for me! he is such a hottie :P ha ha ha! Any ways, then since I wasn't feeling good my roomie treated me like a rich person I didn't have to do anything just sit and watch tv and roomie did the rest! I was like wow! Went swimming last night and had some neat people to talk to, yes I like swimming at night it's less crowded. Life is going good, been cleaning out my apartment alot a nd trying to grow up so no more funky colors or pircings! ^^  It feels nice to have those nights that makes you so happy to be alive the next day ^^ Everyone loves a cheerful happy amber ^^ And Tony called my last nigh and it made the night even better!! Anyways, I'm out breaks over."
"eventtime","2005-06-04 12:07:00"
"current_moodid","125"
"url","http://ladydarkfoxx.livejournal.com/5719.html"
"userid","8463"
"itemid","21"
"event","Well, I'm on my 5th term of graphic Designing and only got 2 more terms left! Wow it happened all to fast!!! I got into my animation and I love it! It's so neat! They broke the animation into two parts so next term I will have the other part of animation. It's been kindda f a struggled but I have really loved it and learned alot from this college and I feel I canw alk away with a great deal of knowledge now. =^^= I'm really excited I really want to try to get that intermship so I can work as a graphic designer, I'm so excited!!!! Well, my break is over so back to class I go!"
"eventtime","2005-06-02 09:00:00"
"current_moodid","11"
"url","http://ladydarkfoxx.livejournal.com/5440.html"
"userid","8463"
"itemid","20"
"event","Hello, 
Well, I am in a much better mode now I didn't argue once with my roommate last night 0.o he was like hurry amber it's past midnight and u didn't yell at me so yell at me! I was found a cute black female gerbil that loves sleeping in my hands. She is so mellow and relaxed. I named her Secret. She is all black and has a thin line of white from under her mouth to her front paws and has two white front paws and two black back paws. She goes pretty much every where with me. She comfurts me so much I took her fr a walk yesterday and sa out on the balcony watching the stars and she laed in my hands sleeping. She likes to nip at my roomie though XD She looks so cute when she stands on her back paws though !!!! =^^= I can't wait for the green day concert!!!!! I cleaned out y partment alot i put some boxes in my little storage closet on my balcony. I'm trying really hard to grow up for my parents a nd clean out the childest things but sometimes it's really hard!!!  XD I liked being a kid, it's hard sometimes to realize I'm not a kid anymore but almost 20! I also got to play with some really cute wolf-hybrid doggies!! THEY WERE SOOOO CUTE!!!! Rusty, Rain, Parker, and the one I forgot his name are all so cute and great doggies but they were dumped and strayed =\ Any ways peace out! ^^"
"eventtime","2005-06-02 08:35:00"
"current_moodid","125"
"url","http://ladydarkfoxx.livejournal.com/5293.html"
"userid","8463"
"itemid","19"
"event","We all have our inner demons....just sooo depressed nothing has been going right.....Having work probs, bf probs, and life just SUCKS! anyways, I am still working hard on my german comic which has gotten quit far actually.  I got a few new cds and carl got me a ticket to see greenday in concert on august 20th!!!!! YEA!!!!! I also got to meet some neat doggies at camp wolf gang so if u r looking for doggies like german shep and mixes then give them a look over on petfinder.com ^^ Anyway yea a friend is mad at me for some weird reason and I'm mad at andrew so it all i guess works out, though little does he know the clock is ticking for him before it will all stop. let's see been swiumming alot and tanning some when it's not raining like today was so rainy...anyway i'm really depressed even though I should really be happy....I miss the old ""puppy"".....well, laters i guess and don't let the inner demons bite...."
"eventtime","2005-05-28 14:35:00"
"current_moodid","9"
"url","http://ladydarkfoxx.livejournal.com/5091.html"
"userid","8463"
"itemid","18"
"event","*whimpers*
I feel kinda loney.....where is a  b/f  when you need them grrrr....lol any ways...Bunnie finally left and went home...her mom made her drop out of college....she was lucky too she had a scolar hipthat covered not only the cos of school but her share of the apartment too....she was so lucky.....but yea...got some papers back and took a few tests that as about it....we also presented our magazine covers to the class and mine wasn't slaughtered too bad ^^ though jesus and mars were totally slaughtered but then again they are just really stupid and don't undrstand everything so it got to the point the teacher was liek whatever i'm tired of repeating myself for the past half hour you can just read the grade sheets...hehe ^^ I miss my neko.....but I get to see my little black terror soon yea!! and ham ham died...after 3 years  finally lost my cute hampster =\ awwwwww....anyways....my break is over back to work i go...laters ^^"
"eventtime","2005-03-08 15:51:00"
"current_moodid","87"
"url","http://ladydarkfoxx.livejournal.com/4816.html"
"userid","8463"
"itemid","17"
"event","Hey all!!! Been working on a new comic though right now it has no name to it.. XD It's being translated into german, well, the best i can any ways hehe ^^ it's hard rembering how the sentence are suppose to go and how some of the words are spelled -.-; but yea it's about this girl named akana who belongs in a gang her brother is head boss over...and who takes his job at being a gangster very seriously. Int the beging you see justhow mercyless her brother moxy really is when she is clsoe to death by his own orders before he uses her to knock off a singer int he band 3 deadly sins....but why? She goes to kill him and after shooting him in the head and him not dying she realizes something much bigger is about to unfold before her eyes. After  having sheltered him she begins having weird dreams of the Demon Lord and the Gardian and how her brother and this new singer have some roles int his unfolding game....but what she still is clouded more upon than anything is what will her role be....will she have to side? or will she have to be the one that must sacrifice everything....bum bum bum hehehe stay tuned for more ^^"
"eventtime","2005-03-08 01:47:00"
"current_moodid","108"
"url","http://ladydarkfoxx.livejournal.com/4376.html"
"userid","8463"
"itemid","16"
"event","Hey!!! I'm back everyone after my long vaccation....well lets see i'm all moved into my apartment and ont he 3rd term of college now which I a m studying to be a graphic designer ^^ fun fun ^^  I'm going through jobs like mad though like I use to work at a asian restraunt, i know heaven right? :P and then at subways and still looking ^^ I have done a few paintings, done losts of school work, am in the middle of spring cleaning with my apartment what joys right? LOL! Well, my mom got my dig camrea so i hope to get it soon , hee ,  it even has a little printer too mahahaha ^^ I am thinking about getting my friends together and going up north to do some snowboarding or something, we'll see ^^  Well, so far schooling has gotten a little more harder though I still enjoy going so it balances out pretty well. It's a lot harder than I thought and graphic design  offers more than what I could ever have thought of as well and I'm starting to like a few of the f eilds and I haven't even made it to animation yet XD go figure right?....well, one of my friends is having a bad time with school payments and bills and her job so I think she is gonna go back home, cause she feels this isn't for her.....but I hope she hangs on....well I'm gonna take a break and i'll catch yea soon ^^"
"eventtime","2005-01-23 12:45:00"
"current_moodid","68"
"url","http://ladydarkfoxx.livejournal.com/4338.html"
"userid","8463"
"itemid","15"
"event","Society's Hand:

You look upon the world
and dare you see it's true colors?
Mindless slave
do walk in colored clothing,
out casts
do walk in darkened clothes;
no warm soft light
to warm my thoughts,
no hells fire
to hot to burn.
No world so perfect
no life to lead;
when all is lost
your only a pawn
to die unfairly
in society's hand."
"eventtime","2004-04-19 01:32:00"
"current_moodid","1"
"url","http://ladydarkfoxx.livejournal.com/3948.html"
"userid","8463"
"itemid","14"
"event","What is wrong with you people?! Where is god? Why doesn't he answer my pleeding questions? Why can't gays or les be together too??? why?! LOVE IS LOVE PEOPLE SO STOP FUCKING UP LOVE!! i'm tired of all the talk about it! get off your high horse and come down to reality that the bible was rewritten by men and men can add and take away from the true meaning of  it......if a g uy wants to marry a guy let him....if a girl wants to marry a girl let her. Life is to short to worry about the actions of others. SO STOP FUCKING TRYING TO MESS WITH SOMETHING YOUR OVIOUSLY AFRAID TO LEARNA BOUT!"
"eventtime","2004-04-19 00:45:00"
"current_moodid","3"
"url","http://ladydarkfoxx.livejournal.com/3731.html"
"userid","8463"
"itemid","13"
"event","Happy Easter Everyone out there!
Hope the easter bunny brought you lots of candy adn goodies and not evil bombs and candy of doom XD Beware th ough the Easter Bunny has a true evil plot....he plots to g ive us all candy so we get fat and have lots of cavities!!! Mauhhahaha!!!
But yea, Happy Easter! ^^"
"eventtime","2004-04-11 00:13:00"
"current_moodid","11"
"url","http://ladydarkfoxx.livejournal.com/3373.html"
"userid","8463"
"itemid","12"
"event","It's easy to cast your fears away behind a mask, a mask in which no one can seem to see through only you. I hold it in as I hide behind the  mask of joy as my parents praise me as a jojyful daughter; all the the while you knew I hurt. You saw the teares even w hen I held them in my bright hazel eyes, you saw my frown hidden away behind my fake smile. I could fool anyone and everyone, everyone but you dear love that sees right trough me. So much pain  I have barried away and all you'll see is a empty shell. I have lived a lie so long, oh how you blood hell knew that lie. No more, here is my true side, no more the fake smile but the true frown; no more the bright eyes they look dead with tears. No longer the angel of lifes, but now the angel of truth and pure inner damnnation."
"eventtime","2004-04-08 00:24:00"
"current_moodid","9"
"url","http://ladydarkfoxx.livejournal.com/3157.html"
"userid","8463"
"itemid","11"
"event","Well,  I dressed up like a goth for the first time in god what seemed forever and it was great!!!!! The baggy black bondage pants with all the zipperes and the black buckled boots!! *drools* I missed doing my make-up so I went all out on the goth-ness! ^^ I also missed wearing my slave bondage collar too b ut I didn't miss the people tugging me around by the loop, grrrr!! I also got my hair re-dyed to a dark red color ^^ my mommy loves me ^^ Well, I worked on the school web page and my comic some, GO ME! Yea...today was a great day unlike yesterday! Hehehehe ^^"
"eventtime","2004-04-07 18:05:00"
"current_moodid","44"
"url","http://ladydarkfoxx.livejournal.com/2950.html"
"userid","8463"
"itemid","10"
"event","I worked on my comic more!!!!! yes thats right I drew again!!! Mhahahaha!!! hehehe ^^ well i'm in a great mode and very in the mood to draw ^^"
"eventtime","2004-04-05 22:32:00"
"current_moodid","41"
"url","http://ladydarkfoxx.livejournal.com/2620.html"
"userid","8463"
"itemid","9"
"event","Well, I did more drawing on my comic, and listening to a funny song ...any way.....i'm exhausted so i'm heading to bed...wanna join? :P hehehe laters ^^"
"eventtime","2004-04-05 01:32:00"
"current_moodid","31"
"url","http://ladydarkfoxx.livejournal.com/2548.html"
"userid","8463"
"itemid","8"
"event","Suicide:

Day by day
a pondering thought runs,
runs through my broken mind.
A mind so dazed
not even death could render it.
A loaded pistol
in a shaking  hand;
it's over.
No more people 
to laugh,
their laugh dead.
No more tears 
to cry,
the tears run dry.
A bloody mess
to hide the sin
of a dance in fire."
"eventtime","2004-04-04 15:46:00"
