"names","values"
"itemid","257"
"event","please look at this... funniest thing I've ever seen... first few times i watched it i literally cried.. .. watch her ankles... and her left hand.. hahahahhahaha

<lj-embed id=""2"" />"
"eventtime","2007-09-03 17:21:00"
"url","http://mykylestyle.livejournal.com/65816.html"
"userid","10634"
"itemid","256"
"event","Alright... So it is summer! I want summer to be over right now because I want to go to college so bad!!! I am completely pumped to be an MT at BW. I've heard that my MT class is supposed to be 'fierce' and I can't wait! OH and I got an email saying that B-W was one of 2 colleges given the rights to Phantom of the Opera!! So we are doing that in the fall... It's like a trial to see if they want to open up the rights to everyone, so the producers or something will come see ours!
One of the girls put this together (you've probably seen it on fb).

<img src=""http://i6.photobucket.com/albums/y229/mykylestyle/bwmt.jpg"">

I leave on Thursday to go to Orientation and there will be 5 of us there. Can't wait to meet them. I hope I like them and vice versa (Sp).

Tonight I work at 5. I think I've decided that I am going to stop working at Bruster's and tell them that I want a break before I go to college. I worked on Saturday and I was completely miserable - I liked who I was working with, but I just didnt want/need to be there. I think 3 years of it is enough and I think i'm too old for it lol. I'm ready for college.

NEWSFLASH I found a song to sing (Sainty, the top-left girl in the pic, suggested it). I love it and I kind of have to belt my ass of at one point, which sounds good 85% of the time. I'm a little nervous but completely pumped and ready to perform it. It was cut from the musical ""A New Brain"" so no one has heard it :) :) :) :) I still need a monologue--I might just use one of my college ones.

ANYWAY

BYE"
"eventtime","2007-07-16 13:12:00"
"url","http://mykylestyle.livejournal.com/65706.html"
"userid","10634"
"itemid","255"
"event","for all who have had ms weitekamper: I organize my post based on her criteria.

Topic: I can't wait until I am done with high school.
Position: I want to be done now and I feel that all of these days up until graduation are unnecessary.
Reason 1: I am accepted into college.
Reason 2: I got into NYU (hahaha).
Reason 3: high school should be done now. :(
Specific Examples 1: I am tired. If it were summer I would ahve time to sleep!

ok thats enough of that


anyway, the past few days have been sluggish and bodily miserable. I am basically done with everything for school (AP Finals, good grades, etc etc) so I have nor eason to go to school. So i just sit there and wait for the bell to ring. All 4 blocks. And, for the past 4 days, my left ear has been blocked. This is horrible and i hope it happens to no one! Today, I actually had a lot of trouble hearing stuff. and it will randomly decide to be in pain throughout the day. When I got home, i laid on the coach and Dr. Mom put ear drops in and this stuff that gets wax out. I used to get tons of ear infections as a kid - apparently they were almost going to put tubes in my ears (news to me!)... anyway i was stuck on that coach until 430 when i had a slice of pizza and headed off to Bruster's for the night. Basically the only girl that I genuinely like to work with there, is quitting in 2 weeks. work was alright though - but to the one guy who insisted that he was NOT served chocolate chip cookie dough, it WAS fucking chocolate chip cookie dough.

anyway, to top off my miserable-ness, my sprained ankle is a good actor. it is fine to walk on (most of the time) without any trouble at all actually. But stairs take a while and I can't play volleyball 100% yet - i have a tournamnet in virginia next weekend! ahh lol. it is still swollen, i hope its getting better.



sorry for being negative. life's not all that bad right now actually - i just want school to be done! highlights of my week included completing 2 AP tests, looking at the yearbooks (that were awesome), realizing that I might have done a good job on my psych test @ moes with hillary, Weds night dinner and Fiddler w/ Lili & Casey, and my tennis ball fight (with 30 tennis balls hahahaha) w/ shante and erica inside the concession stand.

gotta wake up in a bit to go to applebee's to serve pancakes... lol?"
"eventtime","2007-05-18 23:40:00"
