"names","values"
"itemid","23"
"event","This is always one of my favorite commercials around the holidays, it's the Chia Cat Grass commercial. this cat has got acting talent:

<lj-embed id=""8""/>

BUT BUT BUT! He's in a NEW Chia Cat Grass commercial, showing his dynamic range this holiday season:

<lj-embed id=""9""/>

Yes, they are two different commercials. Refer to his dramatic look in the beginning and the way he approaches the cat grass on the floor. That is one talented cat."
"eventtime","2008-12-07 22:12:00"
"url","http://missmunchkin.livejournal.com/5923.html"
"userid","10175"
"itemid","20"
"event","<img src=""http://i34.tinypic.com/11hewet.gif"" />"
"eventtime","2008-10-14 15:23:00"
"url","http://missmunchkin.livejournal.com/5294.html"
"userid","10175"
