"names","values"
"itemid","4"
"event","dG9kYXkgaW4gc2Nob29sIGkgZ290IHByZWduYW50IGpramtqayBpdHMgZm9yIGNoaWxkIGRldmVsb3BtZW50IGFuZCBpdHMganVzdCBhIHBsYW50LiAgaSB0aG91Z2h0IGl0IG1pZ2h0IGJlIGZ1bm55Li4uIG5vdyBpbSB0YWxraW5nIHRvIGFsbGllIG9ubGluZSBhbmQgbWlja2V5IGlzIGhlcmUuICB0aGVpciBib3RoIHNsZWVwaW4gb3ZlciBhbmQgaSB0aGluayBpdHMgZ29pbmcgdG8gYmUgV0lDS0VEIGZ1biBpIHRoaW5rIGltIGhhbmdpbiB3aXQgbWljaGwgYW5kIGFsbGllIHRvbW9ycm93IGJ1dCBpZGsgcHJvYmFibHkuIGltIHJ1bm5pbmcgb3V0IG9mIHRoaW5ncyB0byBzYXkgc28gaW0gZ29pbmcgYmFjayB0byBhbGxpZSBhbmQgbWlja2V5DQoNCmJ1aGJ5ZQ0KDQoNCuKZpeKZpuKZpkFNWeKZpuKZpuKZpQ=="
"eventtime","2005-03-04 16:53:00"
"current_moodid","53"
"url","http://x0pixie0x.livejournal.com/1136.html"
"userid","17077"
"itemid","3"
"event","Today i barely new what i was doing i was half asleep.  I was so bored and i want vacation again damn it.  Jenny is so funny at least to her she told me she was on the phone with my dad right after i said f-u-c-k and i got so nervous and then she started laughing cuz she was lying...grr.  She also thinks i am mad but im not i didnt find it funny but im not mad.  And katie is being so grouchy talking to me wen im on the phone and then she was like well u do it and shesthe one who tells me i talk to much and hafta except peoples faults, whatever.  The only thing i liked in school today was in child development i got to got to read to the little kids it was so much fun.  Well Mickey is here so i will go now and i dont no wat else to say so buhbye...

P.S. now im hyper that im not in school...


~::~AMY~::~"
"eventtime","2005-03-03 14:28:00"
"current_moodid","52"
"url","http://x0pixie0x.livejournal.com/800.html"
"userid","17077"
"itemid","2"
"event","i am at my moms house and watching the Oscars.  Today i went to my grandmas nothin really happened and i dont wanna go back to school.  I hate how bored i am becuz its boring. i cant think of anything to write so if something happens ill bbl"
"eventtime","2005-02-27 21:22:00"
"current_moodid","49"
"url","http://x0pixie0x.livejournal.com/703.html"
"userid","17077"
"itemid","1"
"event","im the last of my friends to get a live journal but mine will be the best..jk okay im at michl's and allie, jenny, richie,katie, and michl obviously are here michl is eating abnormal chicken soup and jenny is dancing around bein an ass.. jk shes just weird katie and richie have disappeared woooo, mcihl's kitty boo disappeared and michl ran into the street looking for him lol ok im done"
"eventtime","2005-02-25 20:44:00"
"current_moodid","98"
"url","http://x0pixie0x.livejournal.com/287.html"
"userid","17077"
